x, y, ksi, T
#iter= 1040000
0 0 0 1 
0.05 0 0 1 
0.1 0 0 1 
0.15 0 0 1 
0.2 0 0 1 
0.25 0 0 1 
0.3 0 0 1 
0.35 0 0 1 
0.4 0 0 1 
0.45 0 0 1 
0.5 0 0 1 
0.55 0 0 1 
0.6 0 0 1 
0.65 0 0 1 
0.7 0 0 1 
0.75 0 0 1 
0.8 0 0 1 
0.85 0 0 1 
0.9 0 0 1 
0.95 0 0 1 
1 0 0 1 
1.05 0 0 1 
1.1 0 0 1 
1.15 0 0 1 
1.2 0 0 1 
1.25 0 0 1 
1.3 0 0 1 
1.35 0 0 1 
1.4 0 0 1 
1.45 0 0 1 
1.5 0 0 1 
1.55 0 0 1 
1.6 0 0 1 
1.65 0 0 1 
1.7 0 0 1 
1.75 0 0 1 
1.8 0 0 1 
1.85 0 0 1 
1.9 0 0 1 
1.95 0 0 1 
2 0 0 1 
2.05 0 0 1 
2.1 0 0 1 
2.15 0 0 1 
2.2 0 0 1 
2.25 0 0 1 
2.3 0 0 1 
2.35 0 0 1 
2.4 0 0 1 
2.45 0 0 1 
2.5 0 0 1 
2.55 0 0 1 
2.6 0 0 1 
2.65 0 0 1 
2.7 0 0 1 
2.75 0 0 1 
2.8 0 0 1 
2.85 0 0 1 
2.9 0 0 1 
2.95 0 0 1 
3 0 0 1 
3.05 0 0 1 
3.1 0 0 1 
3.15 0 0 1 
3.2 0 0 1 
3.25 0 0 1 
3.3 0 0 1 
3.35 0 0 1 
3.4 0 0 1 
3.45 0 0 1 
3.5 0 0 1 
3.55 0 0 1 
3.6 0 0 1 
3.65 0 0 1 
3.7 0 0 1 
3.75 0 0 1 
3.8 0 0 1 
3.85 0 0 1 
3.9 0 0 1 
3.95 0 0 1 
4 0 0 1 
4.05 0 0 1 
4.1 0 0 1 
4.15 0 0 1 
4.2 0 0 1 
4.25 0 0 1 
4.3 0 0 1 
4.35 0 0 1 
4.4 0 0 1 
4.45 0 0 1 
4.5 0 0 1 
4.55 0 0 1 
4.6 0 0 1 
4.65 0 0 1 
4.7 0 0 1 
4.75 0 0 1 
4.8 0 0 1 
4.85 0 0 1 
4.9 0 0 1 
4.95 0 0 1 
5 0 0 1 
0 0.05 -0.00688936 0.885641 
0.05 0.05 -0.00482806 0.882361 
0.1 0.05 -0.00267154 0.880324 
0.15 0.05 -0.00047517 0.879505 
0.2 0.05 0.00170651 0.879893 
0.25 0.05 0.00381022 0.881465 
0.3 0.05 0.00577057 0.884183 
0.35 0.05 0.00752533 0.887993 
0.4 0.05 0.00901874 0.892823 
0.45 0.05 0.0102031 0.898586 
0.5 0.05 0.0110398 0.905179 
0.55 0.05 0.0114991 0.912475 
0.6 0.05 0.0115604 0.920317 
0.65 0.05 0.0112129 0.928502 
0.7 0.05 0.0104566 0.936768 
0.75 0.05 0.00930485 0.944778 
0.8 0.05 0.00778654 0.952121 
0.85 0.05 0.005949 0.958337 
0.9 0.05 0.00385879 0.962964 
0.95 0.05 0.00160014 0.965613 
1 0.05 -0.000729565 0.966042 
1.05 0.05 -0.00302709 0.964211 
1.1 0.05 -0.00519187 0.960288 
1.15 0.05 -0.00713399 0.954618 
1.2 0.05 -0.00877988 0.947642 
1.25 0.05 -0.010075 0.939831 
1.3 0.05 -0.0109836 0.931618 
1.35 0.05 -0.011487 0.923367 
1.4 0.05 -0.0115804 0.915369 
1.45 0.05 -0.0112711 0.907848 
1.5 0.05 -0.0105764 0.900978 
1.55 0.05 -0.00952304 0.894894 
1.6 0.05 -0.0081473 0.889708 
1.65 0.05 -0.00649481 0.885512 
1.7 0.05 -0.00462038 0.882383 
1.75 0.05 -0.00258707 0.880378 
1.8 0.05 -0.000464392 0.879535 
1.85 0.05 0.00167433 0.879871 
1.9 0.05 0.00375506 0.881379 
1.95 0.05 0.00570624 0.884031 
2 0.05 0.00746168 0.887777 
2.05 0.05 0.00896277 0.892548 
2.1 0.05 0.0101597 0.898261 
2.15 0.05 0.0110122 0.904812 
2.2 0.05 0.0114892 0.912077 
2.25 0.05 0.0115692 0.919898 
2.3 0.05 0.0112406 0.928076 
2.35 0.05 0.0105026 0.936349 
2.4 0.05 0.00936781 0.944383 
2.45 0.05 0.00786438 0.951771 
2.5 0.05 0.00603889 0.958052 
2.55 0.05 0.00395715 0.962763 
2.6 0.05 0.0017029 0.965508 
2.65 0.05 -0.000626701 0.966036 
2.7 0.05 -0.00292828 0.964299 
2.75 0.05 -0.00510076 0.960458 
2.8 0.05 -0.00705342 0.95485 
2.85 0.05 -0.00871172 0.947917 
2.9 0.05 -0.0100201 0.940128 
2.95 0.05 -0.0109421 0.93192 
3 0.05 -0.0114582 0.923663 
3.05 0.05 -0.0115633 0.915651 
3.1 0.05 -0.0112642 0.908111 
3.15 0.05 -0.0105782 0.901219 
3.2 0.05 -0.00953191 0.895112 
