x, y, ksi, T
#iter= 1540000
0 0 0 1 
0.05 0 0 1 
0.1 0 0 1 
0.15 0 0 1 
0.2 0 0 1 
0.25 0 0 1 
0.3 0 0 1 
0.35 0 0 1 
0.4 0 0 1 
0.45 0 0 1 
0.5 0 0 1 
0.55 0 0 1 
0.6 0 0 1 
0.65 0 0 1 
0.7 0 0 1 
0.75 0 0 1 
0.8 0 0 1 
0.85 0 0 1 
0.9 0 0 1 
0.95 0 0 1 
1 0 0 1 
1.05 0 0 1 
1.1 0 0 1 
1.15 0 0 1 
1.2 0 0 1 
1.25 0 0 1 
1.3 0 0 1 
1.35 0 0 1 
1.4 0 0 1 
1.45 0 0 1 
1.5 0 0 1 
1.55 0 0 1 
1.6 0 0 1 
1.65 0 0 1 
1.7 0 0 1 
1.75 0 0 1 
1.8 0 0 1 
1.85 0 0 1 
1.9 0 0 1 
1.95 0 0 1 
2 0 0 1 
2.05 0 0 1 
2.1 0 0 1 
2.15 0 0 1 
2.2 0 0 1 
2.25 0 0 1 
2.3 0 0 1 
2.35 0 0 1 
2.4 0 0 1 
2.45 0 0 1 
2.5 0 0 1 
2.55 0 0 1 
2.6 0 0 1 
2.65 0 0 1 
2.7 0 0 1 
2.75 0 0 1 
2.8 0 0 1 
2.85 0 0 1 
2.9 0 0 1 
2.95 0 0 1 
3 0 0 1 
3.05 0 0 1 
3.1 0 0 1 
3.15 0 0 1 
3.2 0 0 1 
3.25 0 0 1 
3.3 0 0 1 
3.35 0 0 1 
3.4 0 0 1 
3.45 0 0 1 
3.5 0 0 1 
3.55 0 0 1 
3.6 0 0 1 
3.65 0 0 1 
3.7 0 0 1 
3.75 0 0 1 
3.8 0 0 1 
3.85 0 0 1 
3.9 0 0 1 
3.95 0 0 1 
4 0 0 1 
4.05 0 0 1 
4.1 0 0 1 
4.15 0 0 1 
4.2 0 0 1 
4.25 0 0 1 
4.3 0 0 1 
4.35 0 0 1 
4.4 0 0 1 
4.45 0 0 1 
4.5 0 0 1 
4.55 0 0 1 
4.6 0 0 1 
4.65 0 0 1 
4.7 0 0 1 
4.75 0 0 1 
4.8 0 0 1 
4.85 0 0 1 
4.9 0 0 1 
4.95 0 0 1 
5 0 0 1 
0 0.05 -0.00644992 0.88468 
0.05 0.05 -0.00435473 0.88168 
0.1 0.05 -0.00216894 0.87993 
0.15 0.05 4.18929e-05 0.879409 
0.2 0.05 0.00221992 0.880097 
0.25 0.05 0.0043013 0.881968 
0.3 0.05 0.0062214 0.884978 
0.35 0.05 0.00791956 0.889065 
0.4 0.05 0.00934201 0.894155 
0.45 0.05 0.0104434 0.900156 
0.5 0.05 0.0111873 0.906957 
0.55 0.05 0.0115463 0.914425 
0.6 0.05 0.0115025 0.922391 
0.65 0.05 0.0110476 0.930638 
0.7 0.05 0.0101852 0.938883 
0.75 0.05 0.00893246 0.946767 
0.8 0.05 0.00732327 0.953864 
0.85 0.05 0.00541026 0.959705 
0.9 0.05 0.00326523 0.963839 
0.95 0.05 0.000976757 0.96591 
1 0.05 -0.00135515 0.965726 
1.05 0.05 -0.0036269 0.963304 
1.1 0.05 -0.00573987 0.958868 
1.15 0.05 -0.00760793 0.952795 
1.2 0.05 -0.00916237 0.945544 
1.25 0.05 -0.0103537 0.93758 
1.3 0.05 -0.0111512 0.92932 
1.35 0.05 -0.0115399 0.92111 
1.4 0.05 -0.0115189 0.913223 
1.45 0.05 -0.0110982 0.905866 
1.5 0.05 -0.0102981 0.899203 
1.55 0.05 -0.00914815 0.893362 
1.6 0.05 -0.00768745 0.888449 
1.65 0.05 -0.00596452 0.884553 
1.7 0.05 -0.00403689 0.881743 
1.75 0.05 -0.0019699 0.880072 
1.8 0.05 0.000165391 0.879573 
1.85 0.05 0.00229495 0.880254 
1.9 0.05 0.004345 0.882102 
1.95 0.05 0.0062452 0.885083 
2 0.05 0.00793129 0.889141 
2.05 0.05 0.00934708 0.894202 
2.1 0.05 0.0104455 0.900177 
2.15 0.05 0.0111889 0.906956 
2.2 0.05 0.0115491 0.914406 
2.25 0.05 0.0115075 0.922358 
2.3 0.05 0.0110555 0.930595 
