x, y, ksi, T
#iter= 890000
0 0 0 1 
0.05 0 0 1 
0.1 0 0 1 
0.15 0 0 1 
0.2 0 0 1 
0.25 0 0 1 
0.3 0 0 1 
0.35 0 0 1 
0.4 0 0 1 
0.45 0 0 1 
0.5 0 0 1 
0.55 0 0 1 
0.6 0 0 1 
0.65 0 0 1 
0.7 0 0 1 
0.75 0 0 1 
0.8 0 0 1 
0.85 0 0 1 
0.9 0 0 1 
0.95 0 0 1 
1 0 0 1 
1.05 0 0 1 
1.1 0 0 1 
1.15 0 0 1 
1.2 0 0 1 
1.25 0 0 1 
1.3 0 0 1 
1.35 0 0 1 
1.4 0 0 1 
1.45 0 0 1 
1.5 0 0 1 
1.55 0 0 1 
1.6 0 0 1 
1.65 0 0 1 
1.7 0 0 1 
1.75 0 0 1 
1.8 0 0 1 
1.85 0 0 1 
1.9 0 0 1 
1.95 0 0 1 
2 0 0 1 
2.05 0 0 1 
2.1 0 0 1 
2.15 0 0 1 
2.2 0 0 1 
2.25 0 0 1 
2.3 0 0 1 
2.35 0 0 1 
2.4 0 0 1 
2.45 0 0 1 
2.5 0 0 1 
2.55 0 0 1 
2.6 0 0 1 
2.65 0 0 1 
2.7 0 0 1 
2.75 0 0 1 
2.8 0 0 1 
2.85 0 0 1 
2.9 0 0 1 
2.95 0 0 1 
3 0 0 1 
3.05 0 0 1 
3.1 0 0 1 
3.15 0 0 1 
3.2 0 0 1 
3.25 0 0 1 
3.3 0 0 1 
3.35 0 0 1 
3.4 0 0 1 
3.45 0 0 1 
3.5 0 0 1 
3.55 0 0 1 
3.6 0 0 1 
3.65 0 0 1 
3.7 0 0 1 
3.75 0 0 1 
3.8 0 0 1 
3.85 0 0 1 
3.9 0 0 1 
3.95 0 0 1 
4 0 0 1 
4.05 0 0 1 
4.1 0 0 1 
4.15 0 0 1 
4.2 0 0 1 
4.25 0 0 1 
4.3 0 0 1 
4.35 0 0 1 
4.4 0 0 1 
4.45 0 0 1 
4.5 0 0 1 
4.55 0 0 1 
4.6 0 0 1 
4.65 0 0 1 
4.7 0 0 1 
4.75 0 0 1 
4.8 0 0 1 
4.85 0 0 1 
4.9 0 0 1 
4.95 0 0 1 
5 0 0 1 
0 0.05 -0.00744415 0.887022 
0.05 0.05 -0.00543436 0.883379 
0.1 0.05 -0.00332338 0.880967 
0.15 0.05 -0.00115328 0.879761 
0.2 0.05 0.00102595 0.879753 
0.25 0.05 0.00315199 0.880929 
0.3 0.05 0.00515864 0.883261 
0.35 0.05 0.00698181 0.8867 
0.4 0.05 0.00856317 0.891182 
0.45 0.05 0.00985215 0.896625 
0.5 0.05 0.010807 0.902934 
0.55 0.05 0.0113948 0.90999 
0.6 0.05 0.011592 0.91765 
0.65 0.05 0.0113843 0.925729 
0.7 0.05 0.0107675 0.933987 
0.75 0.05 0.00975006 0.942115 
0.8 0.05 0.00835493 0.949729 
0.85 0.05 0.00662262 0.956382 
0.9 0.05 0.00461276 0.961607 
0.95 0.05 0.00240349 0.96498 
1 0.05 8.80276e-05 0.966201 
1.05 0.05 -0.00223178 0.965153 
1.1 0.05 -0.00445371 0.961936 
1.15 0.05 -0.00648356 0.956837 
1.2 0.05 -0.00824174 0.950272 
1.25 0.05 -0.00966701 0.942708 
1.3 0.05 -0.0107173 0.934595 
1.35 0.05 -0.0113682 0.926323 
1.4 0.05 -0.0116103 0.918209 
1.45 0.05 -0.0114467 0.910496 
1.5 0.05 -0.0108911 0.903373 
1.55 0.05 -0.00996671 0.896989 
1.6 0.05 -0.00870607 0.891462 
1.65 0.05 -0.0071511 0.886891 
1.7 0.05 -0.00535307 0.883358 
1.75 0.05 -0.00337189 0.880927 
1.8 0.05 -0.00127472 0.879645 
1.85 0.05 0.000866395 0.879535 
1.9 0.05 0.00297746 0.880601 
1.95 0.05 0.00498577 0.882823 
2 0.05 0.00682292 0.886158 
2.05 0.05 0.00842732 0.890546 
2.1 0.05 0.00974581 0.895909 
2.15 0.05 0.0107345 0.90215 
2.2 0.05 0.0113589 0.909156 
2.25 0.05 0.0115938 0.916782 
2.3 0.05 0.0114238 0.924849 
2.35 0.05 0.0108436 0.933121 
2.4 0.05 0.00986025 0.941294 
2.45 0.05 0.00849552 0.948988 
2.5 0.05 0.00678852 0.955758 
2.55 0.05 0.0047975 0.961136 
2.6 0.05 0.00259952 0.964689 
2.65 0.05 0.000287165 0.966103 
2.7 0.05 -0.00203766 0.965245 
2.75 0.05 -0.00427194 0.962196 
2.8 0.05 -0.00632007 0.957232 
2.85 0.05 -0.00810064 0.950762 
2.9 0.05 -0.00955052 0.943253 
2.95 0.05 -0.0106259 0.935162 
3 0.05 -0.0113009 0.926886 
3.05 0.05 -0.0115651 0.918749 
3.1 0.05 -0.0114209 0.911003 
3.15 0.05 -0.0108816 0.903842 
3.2 0.05 -0.00997036 0.897417 
3.25 0.05 -0.00871977 0.891851 
3.3 0.05 -0.00717194 0.887244 
3.35 0.05 -0.00537843 0.883679 
3.4 0.05 -0.00339955 0.881221 
3.45 0.05 -0.00130291 0.879917 
3.5 0.05 0.000838927 0.879793 
3.55 0.05 0.00295137 0.880852 
3.6 0.05 0.0049611 0.883072 
3.65 0.05 0.0067991 0.886413 
3.7 0.05 0.00840317 0.890814 
3.75 0.05 0.00971962 0.896194 
3.8 0.05 0.0107041 0.902457 
3.85 0.05 0.0113218 0.909485 
3.9 0.05 0.0115475 0.917134 
3.95 0.05 0.0113658 0.925217 
4 0.05 0.0107719 0.933495 
4.05 0.05 0.00977356 0.941656 
4.1 0.05 0.00839369 0.949316 
4.15 0.05 0.00667276 0.956026 
4.2 0.05 0.00467052 0.961317 
4.25 0.05 0.0024655 0.964759 
4.3 0.05 0.000151504 0.966049 
4.35 0.05 -0.0021688 0.965064 
4.4 0.05 -0.00439223 0.961898 
4.45 0.05 -0.00642352 0.956839 
4.5 0.05 -0.00818213 0.950301 
4.55 0.05 -0.00960617 0.942755 
4.6 0.05 -0.0106533 0.934654 
4.65 0.05 -0.0112997 0.926393 
4.7 0.05 -0.0115373 0.918292 
4.75 0.05 -0.0113718 0.910596 
4.8 0.05 -0.0108213 0.903495 
4.85 0.05 -0.00991605 0.897132 
4.9 0.05 -0.00870056 0.891616 
4.95 0.05 -0.0072364 0.887022 
5 0.05 -0.00558864 0.883379 
0 0.1 -0.0251487 0.775356 
0.05 0.1 -0.0186835 0.768196 
0.1 0.1 -0.0115134 0.763366 
0.15 0.1 -0.00398223 0.760935 
0.2 0.1 0.00363835 0.760905 
0.25 0.1 0.0110935 0.763247 
0.3 0.1 0.0181375 0.767899 
0.35 0.1 0.0245395 0.774761 
0.4 0.1 0.030091 0.783701 
0.45 0.1 0.0346117 0.794556 
0.5 0.1 0.0379526 0.807132 
0.55 0.1 0.0399975 0.8212 
0.6 0.1 0.0406638 0.836477 
0.65 0.1 0.0399036 0.852605 
0.7 0.1 0.0377077 0.869115 
0.75 0.1 0.0341114 0.885397 
0.8 0.1 0.0292021 0.900685 
0.85 0.1 0.0231268 0.914076 
0.9 0.1 0.0160965 0.924617 
0.95 0.1 0.00838294 0.931434 
1 0.1 0.00030638 0.933903 
1.05 0.1 -0.007785 0.931785 
1.1 0.1 -0.0155419 0.925282 
1.15 0.1 -0.0226408 0.914994 
1.2 0.1 -0.0288052 0.901778 
1.25 0.1 -0.0338189 0.886588 
1.3 0.1 -0.0375295 0.870333 
1.35 0.1 -0.0398448 0.853794 
1.4 0.1 -0.0407254 0.837593 
1.45 0.1 -0.0401774 0.822209 
1.5 0.1 -0.038246 0.808009 
1.55 0.1 -0.0350119 0.795281 
1.6 0.1 -0.0305902 0.784259 
1.65 0.1 -0.0251299 0.775138 
1.7 0.1 -0.0188128 0.768085 
1.75 0.1 -0.011851 0.76323 
1.8 0.1 -0.0044812 0.760668 
1.85 0.1 0.003043 0.760449 
1.9 0.1 0.0104615 0.762579 
1.95 0.1 0.0175185 0.767016 
2 0.1 0.023973 0.773674 
2.05 0.1 0.0296073 0.78243 
2.1 0.1 0.0342328 0.793126 
2.15 0.1 0.0376936 0.805571 
2.2 0.1 0.0398677 0.819537 
2.25 0.1 0.0406673 0.834748 
2.3 0.1 0.0400402 0.850851 
2.35 0.1 0.0379728 0.867387 
2.4 0.1 0.0344962 0.883755 
2.45 0.1 0.0296931 0.899199 
2.5 0.1 0.023706 0.912824 
2.55 0.1 0.0167413 0.923671 
2.6 0.1 0.00906738 0.930851 
2.65 0.1 0.00100257 0.933712 
2.7 0.1 -0.00710469 0.931976 
2.75 0.1 -0.0149025 0.925812 
2.8 0.1 -0.0220626 0.915793 
2.85 0.1 -0.0283027 0.902764 
2.9 0.1 -0.0334003 0.887681 
2.95 0.1 -0.037197 0.871467 
3 0.1 -0.0395958 0.854916 
3.05 0.1 -0.0405537 0.838667 
3.1 0.1 -0.0400742 0.823215 
3.15 0.1 -0.0382011 0.808937 
3.2 0.1 -0.0350145 0.796127 
3.25 0.1 -0.0306298 0.785025 
3.3 0.1 -0.0251963 0.775832 
3.35 0.1 -0.0188971 0.768715 
3.4 0.1 -0.0119453 0.763806 
3.45 0.1 -0.00457947 0.761202 
3.5 0.1 0.00294517 0.760954 
3.55 0.1 0.0103664 0.763068 
3.6 0.1 0.0174264 0.767503 
3.65 0.1 0.023882 0.774174 
3.7 0.1 0.0295134 0.782955 
3.75 0.1 0.0341302 0.793686 
3.8 0.1 0.0375751 0.806174 
3.85 0.1 0.039725 0.820188 
3.9 0.1 0.0404919 0.835444 
3.95 0.1 0.0398242 0.851582 
4 0.1 0.0377098 0.868131 
4.05 0.1 0.0341823 0.88448 
4.1 0.1 0.0293284 0.89986 
4.15 0.1 0.023295 0.913366 
4.2 0.1 0.0162938 0.924038 
4.25 0.1 0.00859762 0.930995 
4.3 0.1 0.000529066 0.933602 
4.35 0.1 -0.00756095 0.931609 
4.4 0.1 -0.0153198 0.92521 
4.45 0.1 -0.0224203 0.914999 
4.5 0.1 -0.028583 0.901835 
4.55 0.1 -0.0335894 0.886678 
4.6 0.1 -0.0372861 0.870444 
4.65 0.1 -0.0395826 0.853923 
4.7 0.1 -0.0404435 0.837744 
4.75 0.1 -0.0398821 0.82239 
4.8 0.1 -0.0379541 0.808227 
4.85 0.1 -0.0347529 0.795533 
4.9 0.1 -0.0304036 0.78452 
4.95 0.1 -0.0250437 0.775356 
5 0.1 -0.0187599 0.768196 
0 0.15 -0.0490434 0.669717 
0.05 0.15 -0.0364544 0.659251 
0.1 0.15 -0.0224676 0.652124 
0.15 0.15 -0.00770143 0.648507 
