x, y, ksi, T
#iter= 340000
0 0 0 1 
0.05 0 0 1 
0.1 0 0 1 
0.15 0 0 1 
0.2 0 0 1 
0.25 0 0 1 
0.3 0 0 1 
0.35 0 0 1 
0.4 0 0 1 
0.45 0 0 1 
0.5 0 0 1 
0.55 0 0 1 
0.6 0 0 1 
0.65 0 0 1 
0.7 0 0 1 
0.75 0 0 1 
0.8 0 0 1 
0.85 0 0 1 
0.9 0 0 1 
0.95 0 0 1 
1 0 0 1 
1.05 0 0 1 
1.1 0 0 1 
1.15 0 0 1 
1.2 0 0 1 
1.25 0 0 1 
1.3 0 0 1 
1.35 0 0 1 
1.4 0 0 1 
1.45 0 0 1 
1.5 0 0 1 
1.55 0 0 1 
1.6 0 0 1 
1.65 0 0 1 
1.7 0 0 1 
1.75 0 0 1 
1.8 0 0 1 
1.85 0 0 1 
1.9 0 0 1 
1.95 0 0 1 
2 0 0 1 
2.05 0 0 1 
2.1 0 0 1 
2.15 0 0 1 
2.2 0 0 1 
2.25 0 0 1 
2.3 0 0 1 
2.35 0 0 1 
2.4 0 0 1 
2.45 0 0 1 
2.5 0 0 1 
2.55 0 0 1 
2.6 0 0 1 
2.65 0 0 1 
2.7 0 0 1 
2.75 0 0 1 
2.8 0 0 1 
2.85 0 0 1 
2.9 0 0 1 
2.95 0 0 1 
3 0 0 1 
3.05 0 0 1 
3.1 0 0 1 
3.15 0 0 1 
3.2 0 0 1 
3.25 0 0 1 
3.3 0 0 1 
3.35 0 0 1 
3.4 0 0 1 
3.45 0 0 1 
3.5 0 0 1 
3.55 0 0 1 
3.6 0 0 1 
3.65 0 0 1 
3.7 0 0 1 
3.75 0 0 1 
3.8 0 0 1 
3.85 0 0 1 
3.9 0 0 1 
3.95 0 0 1 
4 0 0 1 
4.05 0 0 1 
4.1 0 0 1 
4.15 0 0 1 
4.2 0 0 1 
4.25 0 0 1 
4.3 0 0 1 
4.35 0 0 1 
4.4 0 0 1 
4.45 0 0 1 
4.5 0 0 1 
4.55 0 0 1 
4.6 0 0 1 
4.65 0 0 1 
4.7 0 0 1 
4.75 0 0 1 
4.8 0 0 1 
4.85 0 0 1 
4.9 0 0 1 
4.95 0 0 1 
5 0 0 1 
0 0.05 -0.00620814 0.889176 
0.05 0.05 -0.00427172 0.886139 
0.1 0.05 -0.00224923 0.884308 
0.15 0.05 -0.000196303 0.883667 
0.2 0.05 0.00183444 0.884203 
0.25 0.05 0.00378345 0.885893 
0.3 0.05 0.00558975 0.888697 
0.35 0.05 0.0071956 0.892557 
0.4 0.05 0.00854937 0.897398 
0.45 0.05 0.00960716 0.903128 
0.5 0.05 0.0103336 0.909635 
0.55 0.05 0.0107022 0.916782 
0.6 0.05 0.0106957 0.924398 
0.65 0.05 0.0103069 0.932271 
0.7 0.05 0.00953928 0.940127 
0.75 0.05 0.00840966 0.947635 
0.8 0.05 0.00694954 0.954403 
0.85 0.05 0.0052069 0.960009 
0.9 0.05 0.00324627 0.964049 
0.95 0.05 0.00114675 0.966199 
1 0.05 -0.00100243 0.966271 
1.05 0.05 -0.00310823 0.964261 
1.1 0.05 -0.00508095 0.960342 
1.15 0.05 -0.00684064 0.954833 
1.2 0.05 -0.00832175 0.948135 
1.25 0.05 -0.00947521 0.94067 
1.3 0.05 -0.0102685 0.932833 
1.35 0.05 -0.0106841 0.92496 
1.4 0.05 -0.0107177 0.917329 
1.45 0.05 -0.0103763 0.910157 
1.5 0.05 -0.00967697 0.903616 
1.55 0.05 -0.00864615 0.897846 
1.6 0.05 -0.00731967 0.892959 
1.65 0.05 -0.00574227 0.889048 
1.7 0.05 -0.00396716 0.886187 
1.75 0.05 -0.00205483 0.884431 
1.8 0.05 -7.11811e-05 0.883815 
1.85 0.05 0.00191496 0.884349 
1.9 0.05 0.00383466 0.886023 
1.95 0.05 0.00562171 0.888806 
2 0.05 0.00721519 0.892643 
2.05 0.05 0.00856133 0.897462 
2.1 0.05 0.00961474 0.903172 
2.15 0.05 0.010339 0.909661 
2.2 0.05 0.0107069 0.916793 
2.25 0.05 0.0107008 0.924398 
2.3 0.05 0.0103128 0.932261 
2.35 0.05 0.00954648 0.940112 
2.4 0.05 0.00841823 0.947617 
2.45 0.05 0.00695944 0.954385 
2.5 0.05 0.00521792 0.959996 
2.55 0.05 0.00325809 0.964044 
2.6 0.05 0.00115892 0.966202 
2.65 0.05 -0.000990403 0.966285 
2.7 0.05 -0.00309686 0.964285 
2.75 0.05 -0.00507073 0.960376 
2.8 0.05 -0.00683202 0.954874 
2.85 0.05 -0.00831509 0.948181 
2.9 0.05 -0.00947079 0.940719 
2.95 0.05 -0.0102665 0.932883 
3 0.05 -0.0106847 0.92501 
3.05 0.05 -0.0107209 0.917376 
3.1 0.05 -0.010382 0.9102 
