x, y, ksi, T
#iter= 1020000
0 0 0 1 
0.05 0 0 1 
0.1 0 0 1 
0.15 0 0 1 
0.2 0 0 1 
0.25 0 0 1 
0.3 0 0 1 
0.35 0 0 1 
0.4 0 0 1 
0.45 0 0 1 
0.5 0 0 1 
0.55 0 0 1 
0.6 0 0 1 
0.65 0 0 1 
0.7 0 0 1 
0.75 0 0 1 
0.8 0 0 1 
0.85 0 0 1 
0.9 0 0 1 
0.95 0 0 1 
1 0 0 1 
1.05 0 0 1 
1.1 0 0 1 
1.15 0 0 1 
1.2 0 0 1 
1.25 0 0 1 
1.3 0 0 1 
1.35 0 0 1 
1.4 0 0 1 
1.45 0 0 1 
1.5 0 0 1 
1.55 0 0 1 
1.6 0 0 1 
1.65 0 0 1 
1.7 0 0 1 
1.75 0 0 1 
1.8 0 0 1 
1.85 0 0 1 
1.9 0 0 1 
1.95 0 0 1 
2 0 0 1 
2.05 0 0 1 
2.1 0 0 1 
2.15 0 0 1 
2.2 0 0 1 
2.25 0 0 1 
2.3 0 0 1 
2.35 0 0 1 
2.4 0 0 1 
2.45 0 0 1 
2.5 0 0 1 
2.55 0 0 1 
2.6 0 0 1 
2.65 0 0 1 
2.7 0 0 1 
2.75 0 0 1 
2.8 0 0 1 
2.85 0 0 1 
2.9 0 0 1 
2.95 0 0 1 
3 0 0 1 
3.05 0 0 1 
3.1 0 0 1 
3.15 0 0 1 
3.2 0 0 1 
3.25 0 0 1 
3.3 0 0 1 
3.35 0 0 1 
3.4 0 0 1 
3.45 0 0 1 
3.5 0 0 1 
3.55 0 0 1 
3.6 0 0 1 
3.65 0 0 1 
3.7 0 0 1 
3.75 0 0 1 
3.8 0 0 1 
3.85 0 0 1 
3.9 0 0 1 
3.95 0 0 1 
4 0 0 1 
4.05 0 0 1 
4.1 0 0 1 
4.15 0 0 1 
4.2 0 0 1 
4.25 0 0 1 
4.3 0 0 1 
4.35 0 0 1 
4.4 0 0 1 
4.45 0 0 1 
4.5 0 0 1 
4.55 0 0 1 
4.6 0 0 1 
4.65 0 0 1 
4.7 0 0 1 
4.75 0 0 1 
4.8 0 0 1 
4.85 0 0 1 
4.9 0 0 1 
4.95 0 0 1 
5 0 0 1 
0 0.05 -0.00694245 0.885765 
0.05 0.05 -0.00488565 0.88245 
0.1 0.05 -0.00273305 0.880378 
0.15 0.05 -0.000538791 0.879523 
0.2 0.05 0.00164301 0.879874 
0.25 0.05 0.00374915 0.881409 
0.3 0.05 0.00571415 0.884091 
0.35 0.05 0.00747562 0.887866 
0.4 0.05 0.00897751 0.892664 
0.45 0.05 0.0101719 0.898397 
0.5 0.05 0.0110199 0.904964 
0.55 0.05 0.0114913 0.912238 
0.6 0.05 0.0115655 0.920064 
0.65 0.05 0.0112312 0.928241 
0.7 0.05 0.010488 0.936508 
0.75 0.05 0.00934869 0.94453 
0.8 0.05 0.00784175 0.951901 
0.85 0.05 0.00601379 0.958161 
0.9 0.05 0.00393072 0.962847 
0.95 0.05 0.00167621 0.965566 
1 0.05 -0.000652696 0.96607 
1.05 0.05 -0.00295286 0.964311 
1.1 0.05 -0.00512352 0.960453 
1.15 0.05 -0.00707433 0.954834 
1.2 0.05 -0.00873113 0.947895 
