x, y, ksi, T
#iter= 670000
0 0 0 1 
0.05 0 0 1 
0.1 0 0 1 
0.15 0 0 1 
0.2 0 0 1 
0.25 0 0 1 
0.3 0 0 1 
0.35 0 0 1 
0.4 0 0 1 
0.45 0 0 1 
0.5 0 0 1 
0.55 0 0 1 
0.6 0 0 1 
0.65 0 0 1 
0.7 0 0 1 
0.75 0 0 1 
0.8 0 0 1 
0.85 0 0 1 
0.9 0 0 1 
0.95 0 0 1 
1 0 0 1 
1.05 0 0 1 
1.1 0 0 1 
1.15 0 0 1 
1.2 0 0 1 
1.25 0 0 1 
1.3 0 0 1 
1.35 0 0 1 
1.4 0 0 1 
1.45 0 0 1 
1.5 0 0 1 
1.55 0 0 1 
1.6 0 0 1 
1.65 0 0 1 
1.7 0 0 1 
1.75 0 0 1 
1.8 0 0 1 
1.85 0 0 1 
1.9 0 0 1 
1.95 0 0 1 
2 0 0 1 
2.05 0 0 1 
2.1 0 0 1 
2.15 0 0 1 
2.2 0 0 1 
2.25 0 0 1 
2.3 0 0 1 
2.35 0 0 1 
2.4 0 0 1 
2.45 0 0 1 
2.5 0 0 1 
2.55 0 0 1 
2.6 0 0 1 
2.65 0 0 1 
2.7 0 0 1 
2.75 0 0 1 
2.8 0 0 1 
2.85 0 0 1 
2.9 0 0 1 
2.95 0 0 1 
3 0 0 1 
3.05 0 0 1 
3.1 0 0 1 
3.15 0 0 1 
3.2 0 0 1 
3.25 0 0 1 
3.3 0 0 1 
3.35 0 0 1 
3.4 0 0 1 
3.45 0 0 1 
3.5 0 0 1 
3.55 0 0 1 
3.6 0 0 1 
3.65 0 0 1 
3.7 0 0 1 
3.75 0 0 1 
3.8 0 0 1 
3.85 0 0 1 
3.9 0 0 1 
3.95 0 0 1 
4 0 0 1 
4.05 0 0 1 
4.1 0 0 1 
4.15 0 0 1 
4.2 0 0 1 
4.25 0 0 1 
4.3 0 0 1 
4.35 0 0 1 
4.4 0 0 1 
4.45 0 0 1 
4.5 0 0 1 
4.55 0 0 1 
4.6 0 0 1 
4.65 0 0 1 
4.7 0 0 1 
4.75 0 0 1 
4.8 0 0 1 
4.85 0 0 1 
4.9 0 0 1 
4.95 0 0 1 
5 0 0 1 
0 0.05 -0.00628666 0.887612 
0.05 0.05 -0.00429583 0.88459 
0.1 0.05 -0.00221747 0.88279 
0.15 0.05 -0.000110643 0.882193 
0.2 0.05 0.00197024 0.882786 
0.25 0.05 0.00396415 0.884542 
0.3 0.05 0.00580887 0.887421 
0.35 0.05 0.00744566 0.891365 
0.4 0.05 0.00882217 0.896297 
0.45 0.05 0.00989397 0.902125 
0.5 0.05 0.0106254 0.908737 
0.55 0.05 0.0109896 0.915999 
0.6 0.05 0.0109693 0.923739 
0.65 0.05 0.0105568 0.931742 
0.7 0.05 0.00975579 0.939732 
0.75 0.05 0.00858334 0.947368 
0.8 0.05 0.00707181 0.954245 
0.85 0.05 0.00527082 0.959928 
0.9 0.05 0.00324736 0.963996 
0.95 0.05 0.00108372 0.966114 
1 0.05 -0.00112726 0.966094 
1.05 0.05 -0.00328903 0.963938 
1.1 0.05 -0.00530893 0.959838 
1.15 0.05 -0.00710495 0.954132 
1.2 0.05 -0.00861043 0.94724 
1.25 0.05 -0.00977618 0.9396 
1.3 0.05 -0.0105702 0.931613 
1.35 0.05 -0.0109759 0.923622 
1.4 0.05 -0.0109901 0.915899 
1.45 0.05 -0.0106208 0.908662 
1.5 0.05 -0.00988623 0.902078 
1.55 0.05 -0.00881397 0.896283 
1.6 0.05 -0.00744098 0.891388 
1.65 0.05 -0.00581334 0.887484 
1.7 0.05 -0.00398578 0.884643 
1.75 0.05 -0.00202046 0.88292 
1.8 0.05 1.49712e-05 0.882347 
1.85 0.05 0.00204989 0.882936 
1.9 0.05 0.00401373 0.884676 
1.95 0.05 0.00583887 0.887531 
2 0.05 0.00746326 0.89145 
2.05 0.05 0.00883232 0.896358 
2.1 0.05 0.00990007 0.902164 
2.15 0.05 0.0106297 0.908758 
2.2 0.05 0.0109938 0.916003 
2.25 0.05 0.0109742 0.923731 
2.3 0.05 0.0105631 0.931724 
2.35 0.05 0.00976387 0.939709 
2.4 0.05 0.00859323 0.947342 
2.45 0.05 0.0070834 0.954221 
2.5 0.05 0.00528384 0.95991 
2.55 0.05 0.00326138 0.963987 
2.6 0.05 0.00109821 0.966116 
2.65 0.05 -0.00111292 0.966108 
2.7 0.05 -0.00327546 0.963966 
2.75 0.05 -0.0052967 0.959877 
2.8 0.05 -0.00709457 0.954179 
2.85 0.05 -0.00860231 0.947293 
2.9 0.05 -0.00977062 0.939656 
2.95 0.05 -0.0105674 0.93167 
3 0.05 -0.0109759 0.923677 
3.05 0.05 -0.010993 0.915952 
3.1 0.05 -0.0106265 0.90871 
3.15 0.05 -0.00989454 0.902121 
3.2 0.05 -0.00882472 0.89632 
3.25 0.05 -0.00745387 0.891418 
3.3 0.05 -0.00582801 0.887506 
3.35 0.05 -0.00400176 0.884657 
3.4 0.05 -0.00203724 0.882924 
3.45 0.05 -2.05373e-06 0.882342 
3.5 0.05 0.00203321 0.882922 
3.55 0.05 0.00399796 0.884651 
3.6 0.05 0.00582458 0.887498 
3.65 0.05 0.00745096 0.891407 
3.7 0.05 0.00882246 0.896307 
3.75 0.05 0.00989306 0.902105 
3.8 0.05 0.0106259 0.908693 
3.85 0.05 0.0109934 0.915932 
3.9 0.05 0.0109775 0.923656 
3.95 0.05 0.0105702 0.931648 
4 0.05 0.00977485 0.939635 
4.05 0.05 0.00860798 0.947274 
4.1 0.05 0.00710168 0.954164 
4.15 0.05 0.00530521 0.959869 
4.2 0.05 0.00328523 0.963968 
4.25 0.05 0.00112375 0.966124 
4.3 0.05 -0.00108662 0.966147 
4.35 0.05 -0.00324943 0.964036 
4.4 0.05 -0.00527204 0.959979 
4.45 0.05 -0.00707242 0.954311 
4.5 0.05 -0.00858393 0.947453 
4.55 0.05 -0.00975751 0.939841 
4.6 0.05 -0.0105615 0.931877 
4.65 0.05 -0.0109802 0.923904 
4.7 0.05 -0.0110116 0.916194 
4.75 0.05 -0.0106657 0.908962 
4.8 0.05 -0.00996389 0.902374 
4.85 0.05 -0.0089388 0.896557 
4.9 0.05 -0.00763562 0.891613 
4.95 0.05 -0.00611193 0.887612 
5 0.05 -0.00441667 0.88459 
0 0.1 -0.0212199 0.776415 
0.05 0.1 -0.0147209 0.77047 
0.1 0.1 -0.00764015 0.766862 
0.15 0.1 -0.000326737 0.765651 
0.2 0.1 0.00694836 0.766823 
0.25 0.1 0.0139386 0.770327 
0.3 0.1 0.0204127 0.776076 
