x, y, ksi, T
#iter= 750000
0 0 0 1 
0.05 0 0 1 
0.1 0 0 1 
0.15 0 0 1 
0.2 0 0 1 
0.25 0 0 1 
0.3 0 0 1 
0.35 0 0 1 
0.4 0 0 1 
0.45 0 0 1 
0.5 0 0 1 
0.55 0 0 1 
0.6 0 0 1 
0.65 0 0 1 
0.7 0 0 1 
0.75 0 0 1 
0.8 0 0 1 
0.85 0 0 1 
0.9 0 0 1 
0.95 0 0 1 
1 0 0 1 
1.05 0 0 1 
1.1 0 0 1 
1.15 0 0 1 
1.2 0 0 1 
1.25 0 0 1 
1.3 0 0 1 
1.35 0 0 1 
1.4 0 0 1 
1.45 0 0 1 
1.5 0 0 1 
1.55 0 0 1 
1.6 0 0 1 
1.65 0 0 1 
1.7 0 0 1 
1.75 0 0 1 
1.8 0 0 1 
1.85 0 0 1 
1.9 0 0 1 
1.95 0 0 1 
2 0 0 1 
2.05 0 0 1 
2.1 0 0 1 
2.15 0 0 1 
2.2 0 0 1 
2.25 0 0 1 
2.3 0 0 1 
2.35 0 0 1 
2.4 0 0 1 
2.45 0 0 1 
2.5 0 0 1 
2.55 0 0 1 
2.6 0 0 1 
2.65 0 0 1 
2.7 0 0 1 
2.75 0 0 1 
2.8 0 0 1 
2.85 0 0 1 
2.9 0 0 1 
2.95 0 0 1 
3 0 0 1 
3.05 0 0 1 
3.1 0 0 1 
3.15 0 0 1 
3.2 0 0 1 
3.25 0 0 1 
3.3 0 0 1 
3.35 0 0 1 
3.4 0 0 1 
3.45 0 0 1 
3.5 0 0 1 
3.55 0 0 1 
3.6 0 0 1 
3.65 0 0 1 
3.7 0 0 1 
3.75 0 0 1 
3.8 0 0 1 
3.85 0 0 1 
3.9 0 0 1 
3.95 0 0 1 
4 0 0 1 
4.05 0 0 1 
4.1 0 0 1 
4.15 0 0 1 
4.2 0 0 1 
4.25 0 0 1 
4.3 0 0 1 
4.35 0 0 1 
4.4 0 0 1 
4.45 0 0 1 
4.5 0 0 1 
4.55 0 0 1 
4.6 0 0 1 
4.65 0 0 1 
4.7 0 0 1 
4.75 0 0 1 
4.8 0 0 1 
4.85 0 0 1 
4.9 0 0 1 
4.95 0 0 1 
5 0 0 1 
0 0.05 -0.00837449 0.889835 
0.05 0.05 -0.00647687 0.885556 
0.1 0.05 -0.00446772 0.882481 
0.15 0.05 -0.00236534 0.88058 
0.2 0.05 -0.000211149 0.879858 
0.25 0.05 0.00193494 0.880317 
0.3 0.05 0.00400598 0.881942 
0.35 0.05 0.00593503 0.884699 
0.4 0.05 0.00765948 0.888535 
0.45 0.05 0.0091236 0.893381 
0.5 0.05 0.0102801 0.899151 
0.55 0.05 0.0110905 0.90574 
0.6 0.05 0.0115257 0.913025 
0.65 0.05 0.0115653 0.920846 
0.7 0.05 0.0111988 0.929003 
0.75 0.05 0.0104265 0.937231 
0.8 0.05 0.0092616 0.945193 
0.85 0.05 0.00773339 0.95248 
0.9 0.05 0.00588917 0.958633 
0.95 0.05 0.00379544 0.963192 
1 0.05 0.00153623 0.965774 
1.05 0.05 -0.000791491 0.966141 
1.1 0.05 -0.0030851 0.964256 
1.15 0.05 -0.00524482 0.960294 
1.2 0.05 -0.0071816 0.954599 
1.25 0.05 -0.0088227 0.947612 
1.3 0.05 -0.0101143 0.9398 
1.35 0.05 -0.0110213 0.931591 
1.4 0.05 -0.0115251 0.923348 
1.45 0.05 -0.0116213 0.915359 
1.5 0.05 -0.0113168 0.907843 
1.55 0.05 -0.0106286 0.900971 
1.6 0.05 -0.00958299 0.89488 
1.65 0.05 -0.00821553 0.88968 
1.7 0.05 -0.00657108 0.885462 
1.75 0.05 -0.00470368 0.882303 
1.8 0.05 -0.00267564 0.880262 
1.85 0.05 -0.000555795 0.879376 
1.9 0.05 0.00158304 0.879665 
1.95 0.05 0.00366716 0.881122 
2 0.05 0.0056252 0.88372 
2.05 0.05 0.00739097 0.887413 
2.1 0.05 0.00890572 0.892132 
2.15 0.05 0.0101195 0.897794 
2.2 0.05 0.0109915 0.904299 
2.25 0.05 0.0114905 0.911523 
2.3 0.05 0.0115945 0.919314 
2.35 0.05 0.0112911 0.927476 
2.4 0.05 0.0105788 0.935754 
2.45 0.05 0.00946918 0.943819 
2.5 0.05 0.00798906 0.951268 
2.55 0.05 0.00618352 0.957646 
2.6 0.05 0.00411688 0.962486 
2.65 0.05 0.0018716 0.965386 
2.7 0.05 -0.00045603 0.966082 
2.75 0.05 -0.00276283 0.964509 
2.8 0.05 -0.0049473 0.960814 
2.85 0.05 -0.00691771 0.955323 
2.9 0.05 -0.00859816 0.948472 
2.95 0.05 -0.00993168 0.940733 
3 0.05 -0.0108803 0.932544 
3.05 0.05 -0.0114234 0.924283 
3.1 0.05 -0.011555 0.916249 
3.15 0.05 -0.0112809 0.908673 
3.2 0.05 -0.0106179 0.901736 
3.25 0.05 -0.00959218 0.895578 
3.3 0.05 -0.00823943 0.890315 
3.35 0.05 -0.00660501 0.88604 
3.4 0.05 -0.00474353 0.882833 
3.45 0.05 -0.00271805 0.880752 
3.5 0.05 -0.000598232 0.879839 
3.55 0.05 0.00154215 0.88011 
3.6 0.05 0.00362836 0.881562 
3.65 0.05 0.00558797 0.884168 
3.7 0.05 0.00735374 0.887878 
3.75 0.05 0.00886592 0.892625 
3.8 0.05 0.0100736 0.898324 
3.85 0.05 0.0109356 0.90487 
3.9 0.05 0.0114199 0.912137 
3.95 0.05 0.0115048 0.919966 
4 0.05 0.0111782 0.928151 
4.05 0.05 0.0104396 0.936429 
4.1 0.05 0.0093021 0.944459 
4.15 0.05 0.00779479 0.951831 
4.2 0.05 0.00596533 0.95808 
4.25 0.05 0.0038808 0.962743 
4.3 0.05 0.00162622 0.965427 
4.35 0.05 -0.000700161 0.965888 
4.4 0.05 -0.00299411 0.964084 
4.45 0.05 -0.00515406 0.960183 
