x, y, ksi, T
#iter= 550000
0 0 0 1 
0.05 0 0 1 
0.1 0 0 1 
0.15 0 0 1 
0.2 0 0 1 
0.25 0 0 1 
0.3 0 0 1 
0.35 0 0 1 
0.4 0 0 1 
0.45 0 0 1 
0.5 0 0 1 
0.55 0 0 1 
0.6 0 0 1 
0.65 0 0 1 
0.7 0 0 1 
0.75 0 0 1 
0.8 0 0 1 
0.85 0 0 1 
0.9 0 0 1 
0.95 0 0 1 
1 0 0 1 
1.05 0 0 1 
1.1 0 0 1 
1.15 0 0 1 
1.2 0 0 1 
1.25 0 0 1 
1.3 0 0 1 
1.35 0 0 1 
1.4 0 0 1 
1.45 0 0 1 
1.5 0 0 1 
1.55 0 0 1 
1.6 0 0 1 
1.65 0 0 1 
1.7 0 0 1 
1.75 0 0 1 
1.8 0 0 1 
1.85 0 0 1 
1.9 0 0 1 
1.95 0 0 1 
2 0 0 1 
2.05 0 0 1 
2.1 0 0 1 
2.15 0 0 1 
2.2 0 0 1 
2.25 0 0 1 
2.3 0 0 1 
2.35 0 0 1 
2.4 0 0 1 
2.45 0 0 1 
2.5 0 0 1 
2.55 0 0 1 
2.6 0 0 1 
2.65 0 0 1 
2.7 0 0 1 
2.75 0 0 1 
2.8 0 0 1 
2.85 0 0 1 
2.9 0 0 1 
2.95 0 0 1 
3 0 0 1 
3.05 0 0 1 
3.1 0 0 1 
3.15 0 0 1 
3.2 0 0 1 
3.25 0 0 1 
3.3 0 0 1 
3.35 0 0 1 
3.4 0 0 1 
3.45 0 0 1 
3.5 0 0 1 
3.55 0 0 1 
3.6 0 0 1 
3.65 0 0 1 
3.7 0 0 1 
3.75 0 0 1 
3.8 0 0 1 
3.85 0 0 1 
3.9 0 0 1 
3.95 0 0 1 
4 0 0 1 
4.05 0 0 1 
4.1 0 0 1 
4.15 0 0 1 
4.2 0 0 1 
4.25 0 0 1 
4.3 0 0 1 
4.35 0 0 1 
4.4 0 0 1 
4.45 0 0 1 
4.5 0 0 1 
4.55 0 0 1 
4.6 0 0 1 
4.65 0 0 1 
4.7 0 0 1 
4.75 0 0 1 
4.8 0 0 1 
4.85 0 0 1 
4.9 0 0 1 
4.95 0 0 1 
5 0 0 1 
0 0.05 -0.00621588 0.889194 
0.05 0.05 -0.00428006 0.886151 
0.1 0.05 -0.00225808 0.884315 
0.15 0.05 -0.000205414 0.883669 
0.2 0.05 0.0018254 0.884199 
0.25 0.05 0.0037748 0.885883 
0.3 0.05 0.00558181 0.888682 
0.35 0.05 0.00718867 0.892537 
0.4 0.05 0.0085437 0.897374 
0.45 0.05 0.00960297 0.9031 
0.5 0.05 0.0103311 0.909602 
0.55 0.05 0.0107014 0.916746 
0.6 0.05 0.0106968 0.924361 
0.65 0.05 0.0103099 0.932232 
0.7 0.05 0.00954414 0.940089 
0.75 0.05 0.00841627 0.947599 
0.8 0.05 0.00695772 0.954372 
0.85 0.05 0.00521637 0.959985 
0.9 0.05 0.00325667 0.964034 
0.95 0.05 0.00115764 0.966194 
1 0.05 -0.000991511 0.966277 
1.05 0.05 -0.00309776 0.964277 
1.1 0.05 -0.00507137 0.960368 
1.15 0.05 -0.00683235 0.954866 
1.2 0.05 -0.00831505 0.948173 
1.25 0.05 -0.00947032 0.940711 
1.3 0.05 -0.0102655 0.932874 
1.35 0.05 -0.0106832 0.925001 
1.4 0.05 -0.0107189 0.917368 
1.45 0.05 -0.0103794 0.910193 
1.5 0.05 -0.00968193 0.903649 
1.55 0.05 -0.00865283 0.897874 
1.6 0.05 -0.00732785 0.892982 
1.65 0.05 -0.00575169 0.889065 
1.7 0.05 -0.00397751 0.886199 
1.75 0.05 -0.00206577 0.884437 
1.8 0.05 -8.23254e-05 0.883813 
1.85 0.05 0.00190399 0.884341 
1.9 0.05 0.00382425 0.88601 
1.95 0.05 0.00561222 0.888786 
2 0.05 0.00720695 0.892618 
2.05 0.05 0.00855461 0.897431 
2.1 0.05 0.00960979 0.903137 
2.15 0.05 0.010336 0.909622 
2.2 0.05 0.010706 0.91675 
