x, y, ksi, T
#iter= 330000
0 0 0 1 
0.05 0 0 1 
0.1 0 0 1 
0.15 0 0 1 
0.2 0 0 1 
0.25 0 0 1 
0.3 0 0 1 
0.35 0 0 1 
0.4 0 0 1 
0.45 0 0 1 
0.5 0 0 1 
0.55 0 0 1 
0.6 0 0 1 
0.65 0 0 1 
0.7 0 0 1 
0.75 0 0 1 
0.8 0 0 1 
0.85 0 0 1 
0.9 0 0 1 
0.95 0 0 1 
1 0 0 1 
1.05 0 0 1 
1.1 0 0 1 
1.15 0 0 1 
1.2 0 0 1 
1.25 0 0 1 
1.3 0 0 1 
1.35 0 0 1 
1.4 0 0 1 
1.45 0 0 1 
1.5 0 0 1 
1.55 0 0 1 
1.6 0 0 1 
1.65 0 0 1 
1.7 0 0 1 
1.75 0 0 1 
1.8 0 0 1 
1.85 0 0 1 
1.9 0 0 1 
1.95 0 0 1 
2 0 0 1 
2.05 0 0 1 
2.1 0 0 1 
2.15 0 0 1 
2.2 0 0 1 
2.25 0 0 1 
2.3 0 0 1 
2.35 0 0 1 
2.4 0 0 1 
2.45 0 0 1 
2.5 0 0 1 
2.55 0 0 1 
2.6 0 0 1 
2.65 0 0 1 
2.7 0 0 1 
2.75 0 0 1 
2.8 0 0 1 
2.85 0 0 1 
2.9 0 0 1 
2.95 0 0 1 
3 0 0 1 
3.05 0 0 1 
3.1 0 0 1 
3.15 0 0 1 
3.2 0 0 1 
3.25 0 0 1 
3.3 0 0 1 
3.35 0 0 1 
3.4 0 0 1 
3.45 0 0 1 
3.5 0 0 1 
3.55 0 0 1 
3.6 0 0 1 
3.65 0 0 1 
3.7 0 0 1 
3.75 0 0 1 
3.8 0 0 1 
3.85 0 0 1 
3.9 0 0 1 
3.95 0 0 1 
4 0 0 1 
4.05 0 0 1 
4.1 0 0 1 
4.15 0 0 1 
4.2 0 0 1 
4.25 0 0 1 
4.3 0 0 1 
4.35 0 0 1 
4.4 0 0 1 
4.45 0 0 1 
4.5 0 0 1 
4.55 0 0 1 
4.6 0 0 1 
4.65 0 0 1 
4.7 0 0 1 
4.75 0 0 1 
4.8 0 0 1 
4.85 0 0 1 
4.9 0 0 1 
4.95 0 0 1 
5 0 0 1 
0 0.05 -0.0062075 0.889175 
0.05 0.05 -0.00427103 0.886138 
0.1 0.05 -0.00224849 0.884307 
0.15 0.05 -0.00019555 0.883667 
0.2 0.05 0.00183519 0.884203 
0.25 0.05 0.00378417 0.885894 
0.3 0.05 0.0055904 0.888698 
0.35 0.05 0.00719617 0.892559 
0.4 0.05 0.00854984 0.8974 
0.45 0.05 0.0096075 0.903131 
0.5 0.05 0.0103338 0.909638 
0.55 0.05 0.0107023 0.916785 
0.6 0.05 0.0106957 0.924402 
0.65 0.05 0.0103066 0.932274 
0.7 0.05 0.00953888 0.940131 
0.75 0.05 0.00840911 0.947638 
0.8 0.05 0.00694887 0.954405 
0.85 0.05 0.00520612 0.960011 
0.9 0.05 0.00324541 0.964051 
0.95 0.05 0.00114585 0.966199 
1 0.05 -0.00100334 0.966271 
1.05 0.05 -0.0031091 0.96426 
1.1 0.05 -0.00508174 0.96034 
1.15 0.05 -0.00684133 0.954831 
1.2 0.05 -0.00832231 0.948132 
1.25 0.05 -0.00947562 0.940667 
1.3 0.05 -0.0102687 0.932829 
1.35 0.05 -0.0106842 0.924957 
1.4 0.05 -0.0107177 0.917326 
1.45 0.05 -0.0103761 0.910154 
1.5 0.05 -0.00967656 0.903613 
1.55 0.05 -0.0086456 0.897843 
1.6 0.05 -0.00731899 0.892957 
1.65 0.05 -0.00574149 0.889047 
1.7 0.05 -0.00396631 0.886186 
1.75 0.05 -0.00205393 0.884431 
1.8 0.05 -7.02601e-05 0.883815 
1.85 0.05 0.00191587 0.884349 
1.9 0.05 0.00383552 0.886024 
1.95 0.05 0.0056225 0.888807 
2 0.05 0.00721588 0.892645 
2.05 0.05 0.00856189 0.897465 
2.1 0.05 0.00961515 0.903175 
2.15 0.05 0.0103393 0.909665 
2.2 0.05 0.010707 0.916797 
2.25 0.05 0.0107007 0.924402 
2.3 0.05 0.0103125 0.932265 
2.35 0.05 0.00954602 0.940116 
2.4 0.05 0.00841761 0.94762 
2.45 0.05 0.00695867 0.954388 
2.5 0.05 0.00521703 0.959998 
2.55 0.05 0.00325711 0.964045 
2.6 0.05 0.00115789 0.966203 
2.65 0.05 -0.000991428 0.966285 
2.7 0.05 -0.00309784 0.964284 
2.75 0.05 -0.00507163 0.960374 
2.8 0.05 -0.00683281 0.954871 
2.85 0.05 -0.00831573 0.948178 
2.9 0.05 -0.00947126 0.940716 
2.95 0.05 -0.0102668 0.932879 
3 0.05 -0.0106848 0.925006 
3.05 0.05 -0.0107208 0.917372 
3.1 0.05 -0.0103818 0.910196 
3.15 0.05 -0.00968471 0.903651 
3.2 0.05 -0.00865603 0.897875 
3.25 0.05 -0.00733143 0.892982 
3.3 0.05 -0.00575561 0.889064 
3.35 0.05 -0.00398169 0.886196 
3.4 0.05 -0.0020701 0.884432 
3.45 0.05 -8.66782e-05 0.883806 
3.5 0.05 0.00189976 0.884332 
3.55 0.05 0.00382028 0.885997 
3.6 0.05 0.00560868 0.888771 
3.65 0.05 0.00720399 0.8926 
3.7 0.05 0.00855241 0.897411 
3.75 0.05 0.00960849 0.903114 
3.8 0.05 0.0103358 0.909596 
3.85 0.05 0.010707 0.916723 
3.9 0.05 0.0107044 0.924324 
3.95 0.05 0.0103201 0.932186 
4 0.05 0.00955745 0.940039 
4.05 0.05 0.00843286 0.947549 
4.1 0.05 0.0069775 0.954329 
4.15 0.05 0.00523901 0.959955 
4.2 0.05 0.00328161 0.964025 
4.25 0.05 0.00118412 0.966209 
4.3 0.05 -0.000964435 0.966322 
4.35 0.05 -0.00307114 0.964354 
4.4 0.05 -0.00504634 0.960476 
4.45 0.05 -0.00681011 0.955005 
4.5 0.05 -0.00829692 0.948339 
4.55 0.05 -0.00945788 0.940903 
4.6 0.05 -0.0102609 0.933088 
4.65 0.05 -0.0106891 0.925234 
4.7 0.05 -0.0107395 0.917616 
4.75 0.05 -0.010421 0.91045 
4.8 0.05 -0.00975369 0.903905 
4.85 0.05 -0.00876889 0.898114 
4.9 0.05 -0.00751048 0.893179 
4.95 0.05 -0.00603483 0.889175 
5 0.05 -0.00439135 0.886138 
0 0.1 -0.0209577 0.779468 
0.05 0.1 -0.014644 0.773489 
0.1 0.1 -0.00775421 0.769818 
0.15 0.1 -0.000627289 0.768519 
0.2 0.1 0.00647315 0.769581 
0.25 0.1 0.0133063 0.772954 
0.3 0.1 0.0196458 0.778556 
0.35 0.1 0.0252832 0.786267 
0.4 0.1 0.0300338 0.795936 
0.45 0.1 0.0337409 0.807377 
0.5 0.1 0.0362788 0.820366 
0.55 0.1 0.0375544 0.834635 
0.6 0.1 0.0375083 0.849852 
0.65 0.1 0.0361177 0.865595 
0.7 0.1 0.0334004 0.88133 
0.75 0.1 0.0294199 0.896394 
0.8 0.1 0.0242918 0.910002 
0.85 0.1 0.018187 0.921298 
0.9 0.1 0.0113316 0.929452 
0.95 0.1 0.00399948 0.933793 
1 0.1 -0.00350275 0.933938 
1.05 0.1 -0.0108562 0.929874 
1.1 0.1 -0.0177526 0.921962 
1.15 0.1 -0.0239156 0.910858 
1.2 0.1 -0.0291158 0.897386 
1.25 0.1 -0.0331784 0.882404 
1.3 0.1 -0.0359847 0.866703 
1.35 0.1 -0.0374683 0.850958 
1.4 0.1 -0.0376093 0.835711 
1.45 0.1 -0.0364289 0.821389 
1.5 0.1 -0.0339855 0.808332 
1.55 0.1 -0.0303723 0.79681 
1.6 0.1 -0.0257159 0.787049 
1.65 0.1 -0.020175 0.779235 
1.7 0.1 -0.0139377 0.773517 
1.75 0.1 -0.00721761 0.770006 
1.8 0.1 -0.000246761 0.768773 
1.85 0.1 0.00673274 0.769842 
1.9 0.1 0.0134784 0.773193 
1.95 0.1 0.0197572 0.778757 
2 0.1 0.0253542 0.786427 
2.05 0.1 0.030079 0.796054 
2.1 0.1 0.0337709 0.807457 
2.15 0.1 0.036301 0.820413 
2.2 0.1 0.0375738 0.834654 
2.25 0.1 0.0375283 0.849848 
2.3 0.1 0.0361405 0.865574 
2.35 0.1 0.0334271 0.881298 
2.4 0.1 0.029451 0.896358 
2.45 0.1 0.0243271 0.909967 
2.5 0.1 0.0182259 0.921272 
2.55 0.1 0.0113731 0.92944 
2.6 0.1 0.00404198 0.9338 
2.65 0.1 -0.00346089 0.933966 
2.7 0.1 -0.0108167 0.929923 
2.75 0.1 -0.0177172 0.922029 
2.8 0.1 -0.0238858 0.91094 
2.85 0.1 -0.0290928 0.897478 
2.9 0.1 -0.0331632 0.882502 
2.95 0.1 -0.0359781 0.866803 
3 0.1 -0.0374706 0.851056 
3.05 0.1 -0.0376206 0.835804 
3.1 0.1 -0.0364492 0.821475 
3.15 0.1 -0.0340145 0.808408 
3.2 0.1 -0.0304093 0.796875 
3.25 0.1 -0.0257599 0.7871 
3.3 0.1 -0.0202248 0.779271 
3.35 0.1 -0.013992 0.773536 
3.4 0.1 -0.00727455 0.770008 
3.45 0.1 -0.000304518 0.768757 
3.5 0.1 0.00667613 0.769808 
3.55 0.1 0.013425 0.773139 
3.6 0.1 0.0197088 0.778685 
3.65 0.1 0.0253126 0.786337 
3.7 0.1 0.030046 0.795948 
3.75 0.1 0.0337479 0.807335 
3.8 0.1 0.0362893 0.820277 
3.85 0.1 0.0375743 0.834507 
3.9 0.1 0.0375419 0.849693 
3.95 0.1 0.0361675 0.865416 
4 0.1 0.0334677 0.881144 
4.05 0.1 0.0295049 0.896215 
4.1 0.1 0.0243933 0.909846 
4.15 0.1 0.0183029 0.921184 
4.2 0.1 0.0114586 0.929397 
4.25 0.1 0.00413327 0.933812 
4.3 0.1 -0.00336712 0.93404 
4.35 0.1 -0.0107241 0.930061 
4.4 0.1 -0.0176296 0.922232 
4.45 0.1 -0.0238073 0.911204 
4.5 0.1 -0.0290279 0.897797 
4.55 0.1 -0.0331172 0.882871 
4.6 0.1 -0.0359577 0.867215 
4.65 0.1 -0.0374849 0.851505 
4.7 0.1 -0.0376823 0.836282 
4.75 0.1 -0.036576 0.821971 
4.8 0.1 -0.0342304 0.808901 
4.85 0.1 -0.0307446 0.797332 
4.9 0.1 -0.0262461 0.787468 
4.95 0.1 -0.0208709 0.779468 
5 0.1 -0.0147026 0.773489 
0 0.15 -0.0408538 0.675135 
0.05 0.15 -0.0285262 0.666371 
0.1 0.15 -0.0150721 0.660944 
0.15 0.15 -0.00109493 0.659003 
0.2 0.15 0.012873 0.66056 
0.25 0.15 0.0263379 0.665549 
0.3 0.15 0.0388393 0.673844 
0.35 0.15 0.0499569 0.68526 
0.4 0.15 0.0593203 0.699563 
0.45 0.15 0.0666168 0.716469 
0.5 0.15 0.0715965 0.735647 
0.55 0.15 0.0740764 0.756702 
0.6 0.15 0.0739426 0.779149 
0.65 0.15 0.0711558 0.802378 
0.7 0.15 0.065758 0.825613 
0.75 0.15 0.0578825 0.847882 
0.8 0.15 0.0477632 0.868027 
0.85 0.15 0.0357408 0.884773 
0.9 0.15 0.02226 0.896878 
0.95 0.15 0.00785454 0.903328 
1 0.15 -0.00688045 0.903543 
1.05 0.15 -0.0213272 0.897503 
1.1 0.15 -0.0348879 0.885756 
1.15 0.15 -0.0470237 0.869292 
1.2 0.15 -0.0572836 0.849345 
1.25 0.15 -0.0653203 0.827193 
1.3 0.15 -0.0708931 0.804007 
1.35 0.15 -0.0738633 0.780771 
1.4 0.15 -0.0741841 0.758275 
1.45 0.15 -0.0718917 0.737139 
1.5 0.15 -0.0670974 0.717854 
1.55 0.15 -0.0599835 0.700821 
1.6 0.15 -0.0507999 0.686372 
1.65 0.15 -0.0398612 0.67479 
1.7 0.15 -0.0275409 0.666306 
1.75 0.15 -0.0142628 0.661092 
1.8 0.15 -0.000487369 0.659261 
1.85 0.15 0.0133053 0.66085 
1.9 0.15 0.0266341 0.665825 
1.95 0.15 0.0390368 0.674082 
2 0.15 0.0500866 0.68545 
2.05 0.15 0.0594059 0.699703 
2.1 0.15 0.066676 0.716562 
2.15 0.15 0.0716423 0.735698 
2.2 0.15 0.0741175 0.756716 
2.25 0.15 0.0739852 0.779133 
2.3 0.15 0.0712037 0.80234 
2.35 0.15 0.0658133 0.825561 
2.4 0.15 0.0579461 0.847824 
2.45 0.15 0.0478348 0.867973 
2.5 0.15 0.0358191 0.884733 
2.55 0.15 0.0223427 0.896859 
2.6 0.15 0.00793892 0.903337 
2.65 0.15 -0.00679761 0.903584 
2.7 0.15 -0.0212493 0.897576 
2.75 0.15 -0.0348181 0.885856 
2.8 0.15 -0.046965 0.869413 
2.85 0.15 -0.0572384 0.849482 
2.9 0.15 -0.0652905 0.827339 
2.95 0.15 -0.0708802 0.804155 
