x, y, ksi, T
#iter= 1960000
0 0 0 1 
0.05 0 0 1 
0.1 0 0 1 
0.15 0 0 1 
0.2 0 0 1 
0.25 0 0 1 
0.3 0 0 1 
0.35 0 0 1 
0.4 0 0 1 
0.45 0 0 1 
0.5 0 0 1 
0.55 0 0 1 
0.6 0 0 1 
0.65 0 0 1 
0.7 0 0 1 
0.75 0 0 1 
0.8 0 0 1 
0.85 0 0 1 
0.9 0 0 1 
0.95 0 0 1 
1 0 0 1 
1.05 0 0 1 
1.1 0 0 1 
1.15 0 0 1 
1.2 0 0 1 
1.25 0 0 1 
1.3 0 0 1 
1.35 0 0 1 
1.4 0 0 1 
1.45 0 0 1 
1.5 0 0 1 
1.55 0 0 1 
1.6 0 0 1 
1.65 0 0 1 
1.7 0 0 1 
1.75 0 0 1 
1.8 0 0 1 
1.85 0 0 1 
1.9 0 0 1 
1.95 0 0 1 
2 0 0 1 
2.05 0 0 1 
2.1 0 0 1 
2.15 0 0 1 
2.2 0 0 1 
2.25 0 0 1 
2.3 0 0 1 
2.35 0 0 1 
2.4 0 0 1 
2.45 0 0 1 
2.5 0 0 1 
2.55 0 0 1 
2.6 0 0 1 
2.65 0 0 1 
2.7 0 0 1 
2.75 0 0 1 
2.8 0 0 1 
2.85 0 0 1 
2.9 0 0 1 
2.95 0 0 1 
3 0 0 1 
3.05 0 0 1 
3.1 0 0 1 
3.15 0 0 1 
3.2 0 0 1 
3.25 0 0 1 
3.3 0 0 1 
3.35 0 0 1 
3.4 0 0 1 
3.45 0 0 1 
3.5 0 0 1 
3.55 0 0 1 
3.6 0 0 1 
3.65 0 0 1 
3.7 0 0 1 
3.75 0 0 1 
3.8 0 0 1 
3.85 0 0 1 
3.9 0 0 1 
3.95 0 0 1 
4 0 0 1 
4.05 0 0 1 
4.1 0 0 1 
4.15 0 0 1 
4.2 0 0 1 
4.25 0 0 1 
4.3 0 0 1 
4.35 0 0 1 
4.4 0 0 1 
4.45 0 0 1 
4.5 0 0 1 
4.55 0 0 1 
4.6 0 0 1 
4.65 0 0 1 
4.7 0 0 1 
4.75 0 0 1 
4.8 0 0 1 
4.85 0 0 1 
4.9 0 0 1 
4.95 0 0 1 
5 0 0 1 
0 0.05 -0.00642411 0.884626 
0.05 0.05 -0.00432711 0.881643 
0.1 0.05 -0.00213978 0.87991 
0.15 0.05 7.17449e-05 0.879406 
0.2 0.05 0.00224941 0.880112 
0.25 0.05 0.00432936 0.882 
0.3 0.05 0.006247 0.885026 
0.35 0.05 0.00794178 0.88913 
0.4 0.05 0.00936004 0.894235 
0.45 0.05 0.0104565 0.900248 
0.5 0.05 0.011195 0.907061 
0.55 0.05 0.0115482 0.914539 
0.6 0.05 0.0114982 0.922512 
0.65 0.05 0.0110372 0.930762 
0.7 0.05 0.0101686 0.939005 
0.75 0.05 0.00891008 0.946881 
0.8 0.05 0.00729573 0.953962 
0.85 0.05 0.0053785 0.95978 
0.9 0.05 0.00323047 0.963886 
0.95 0.05 0.000940499 0.965923 
1 0.05 -0.0013913 0.965703 
1.05 0.05 -0.00366133 0.963247 
1.1 0.05 -0.00577109 0.958782 
1.15 0.05 -0.00763469 0.952686 
1.2 0.05 -0.00918369 0.94542 
1.25 0.05 -0.010369 0.937448 
1.3 0.05 -0.0111599 0.929187 
1.35 0.05 -0.011542 0.92098 
1.4 0.05 -0.0115143 0.9131 
1.45 0.05 -0.0110872 0.905753 
1.5 0.05 -0.010281 0.899102 
1.55 0.05 -0.00912553 0.893276 
1.6 0.05 -0.00766 0.888379 
1.65 0.05 -0.00593311 0.8845 
1.7 0.05 -0.00400255 0.881709 
1.75 0.05 -0.00193378 0.880058 
1.8 0.05 0.000202046 0.879578 
1.85 0.05 0.00233087 0.880279 
1.9 0.05 0.00437895 0.882147 
1.95 0.05 0.006276 0.885147 
2 0.05 0.0079579 0.889223 
2.05 0.05 0.00936859 0.894301 
2.1 0.05 0.0104612 0.900291 
2.15 0.05 0.0111981 0.907083 
2.2 0.05 0.0115515 0.914543 
2.25 0.05 0.0115028 0.922502 
2.3 0.05 0.0110435 0.930742 
2.35 0.05 0.0101771 0.938978 
2.4 0.05 0.0089208 0.946852 
2.45 0.05 0.0073085 0.953935 
2.5 0.05 0.00539297 0.95976 
2.55 0.05 0.00324614 0.963875 
2.6 0.05 0.000956723 0.965925 
2.65 0.05 -0.00137523 0.96572 
2.7 0.05 -0.00364613 0.963278 
2.75 0.05 -0.00575743 0.958824 
2.8 0.05 -0.00762313 0.952738 
2.85 0.05 -0.00917467 0.945479 
2.9 0.05 -0.0103628 0.93751 
2.95 0.05 -0.0111567 0.929249 
3 0.05 -0.0115419 0.921041 
3.05 0.05 -0.0115173 0.913157 
3.1 0.05 -0.0110933 0.905806 
3.15 0.05 -0.0102899 0.899149 
3.2 0.05 -0.00913708 0.893315 
3.25 0.05 -0.00767383 0.888411 
3.3 0.05 -0.00594881 0.884524 
3.35 0.05 -0.00401962 0.881723 
3.4 0.05 -0.00195166 0.880063 
3.45 0.05 0.000183956 0.879573 
3.5 0.05 0.00231319 0.880265 
3.55 0.05 0.00436229 0.882123 
3.6 0.05 0.00626096 0.885113 
3.65 0.05 0.007945 0.88918 
3.7 0.05 0.00935831 0.89425 
3.75 0.05 0.0104539 0.900232 
3.8 0.05 0.0111943 0.907016 
3.85 0.05 0.0115513 0.914471 
3.9 0.05 0.0115064 0.922426 
3.95 0.05 0.0110512 0.930664 
4 0.05 0.0101889 0.938901 
4.05 0.05 0.00893656 0.946781 
4.1 0.05 0.00732798 0.953876 
4.15 0.05 0.00541571 0.959718 
4.2 0.05 0.00327147 0.963857 
4.25 0.05 0.000983763 0.965936 
4.3 0.05 -0.00134749 0.965762 
4.35 0.05 -0.00361878 0.963354 
4.4 0.05 -0.00573163 0.958933 
4.45 0.05 -0.00760005 0.952878 
4.5 0.05 -0.00915559 0.945647 
4.55 0.05 -0.0103492 0.937703 
4.6 0.05 -0.0111507 0.929464 
4.65 0.05 -0.0115464 0.921276 
4.7 0.05 -0.0115367 0.913407 
4.75 0.05 -0.0111341 0.906066 
4.8 0.05 -0.0103624 0.89941 
4.85 0.05 -0.00925651 0.89356 
4.9 0.05 -0.00786441 0.88861 
4.95 0.05 -0.00624584 0.884626 
5 0.05 -0.00444844 0.881643 
0 0.1 -0.0216734 0.770588 
0.05 0.1 -0.014811 0.76473 
0.1 0.1 -0.00735719 0.761259 
0.15 0.1 0.000318351 0.760232 
0.2 0.1 0.0079304 0.76163 
0.25 0.1 0.0152212 0.765393 
0.3 0.1 0.0219504 0.77143 
0.35 0.1 0.027899 0.779616 
0.4 0.1 0.0328745 0.789795 
0.45 0.1 0.0367153 0.801785 
0.5 0.1 0.039292 0.815366 
0.55 0.1 0.0405089 0.830276 
0.6 0.1 0.0403049 0.846186 
0.65 0.1 0.038656 0.862669 
0.7 0.1 0.0355806 0.879167 
0.75 0.1 0.0311468 0.894967 
0.8 0.1 0.0254802 0.909207 
0.85 0.1 0.0187696 0.920935 
0.9 0.1 0.0112671 0.929227 
0.95 0.1 0.00327905 0.933347 
1 0.1 -0.00485188 0.932902 
1.05 0.1 -0.0127718 0.927936 
1.1 0.1 -0.0201433 0.918919 
1.15 0.1 -0.0266695 0.906638 
1.2 0.1 -0.0321104 0.892032 
1.25 0.1 -0.0362898 0.876046 
1.3 0.1 -0.0390942 0.859515 
1.35 0.1 -0.0404664 0.843123 
1.4 0.1 -0.0403974 0.827399 
1.45 0.1 -0.03892 0.81275 
1.5 0.1 -0.0361042 0.79949 
1.55 0.1 -0.0320548 0.78787 
1.6 0.1 -0.026911 0.778102 
1.65 0.1 -0.0208458 0.770359 
1.7 0.1 -0.0140632 0.764786 
1.75 0.1 -0.00679447 0.761487 
1.8 0.1 0.000710027 0.760529 
1.85 0.1 0.00818992 0.76193 
1.9 0.1 0.0153859 0.765662 
1.95 0.1 0.0220505 0.771652 
2 0.1 0.0279572 0.779786 
2.05 0.1 0.0329075 0.789917 
2.1 0.1 0.0367348 0.801861 
2.15 0.1 0.0393062 0.815402 
2.2 0.1 0.0405234 0.830279 
2.25 0.1 0.0403233 0.846162 
2.3 0.1 0.0386804 0.862625 
2.35 0.1 0.0356121 0.879111 
2.4 0.1 0.0311857 0.894907 
2.45 0.1 0.0255259 0.909151 
2.5 0.1 0.018821 0.920892 
2.55 0.1 0.0113224 0.929205 
2.6 0.1 0.00333606 0.933351 
2.65 0.1 -0.00479554 0.932935 
2.7 0.1 -0.0127186 0.927998 
2.75 0.1 -0.0200955 0.919005 
2.8 0.1 -0.026629 0.906742 
2.85 0.1 -0.0320787 0.892149 
2.9 0.1 -0.0362681 0.876169 
2.95 0.1 -0.0390831 0.859639 
3 0.1 -0.0404662 0.843244 
3.05 0.1 -0.0404082 0.827513 
3.1 0.1 -0.0389415 0.812855 
3.15 0.1 -0.0361357 0.799583 
3.2 0.1 -0.0320955 0.78795 
3.25 0.1 -0.0269597 0.778166 
