x, y, ksi, T
#iter= 1500000
0 0 0 1 
0.05 0 0 1 
0.1 0 0 1 
0.15 0 0 1 
0.2 0 0 1 
0.25 0 0 1 
0.3 0 0 1 
0.35 0 0 1 
0.4 0 0 1 
0.45 0 0 1 
0.5 0 0 1 
0.55 0 0 1 
0.6 0 0 1 
0.65 0 0 1 
0.7 0 0 1 
0.75 0 0 1 
0.8 0 0 1 
0.85 0 0 1 
0.9 0 0 1 
0.95 0 0 1 
1 0 0 1 
1.05 0 0 1 
1.1 0 0 1 
1.15 0 0 1 
1.2 0 0 1 
1.25 0 0 1 
1.3 0 0 1 
1.35 0 0 1 
1.4 0 0 1 
1.45 0 0 1 
1.5 0 0 1 
1.55 0 0 1 
1.6 0 0 1 
1.65 0 0 1 
1.7 0 0 1 
1.75 0 0 1 
1.8 0 0 1 
1.85 0 0 1 
1.9 0 0 1 
1.95 0 0 1 
2 0 0 1 
2.05 0 0 1 
2.1 0 0 1 
2.15 0 0 1 
2.2 0 0 1 
2.25 0 0 1 
2.3 0 0 1 
2.35 0 0 1 
2.4 0 0 1 
2.45 0 0 1 
2.5 0 0 1 
2.55 0 0 1 
2.6 0 0 1 
2.65 0 0 1 
2.7 0 0 1 
2.75 0 0 1 
2.8 0 0 1 
2.85 0 0 1 
2.9 0 0 1 
2.95 0 0 1 
3 0 0 1 
3.05 0 0 1 
3.1 0 0 1 
3.15 0 0 1 
3.2 0 0 1 
3.25 0 0 1 
3.3 0 0 1 
3.35 0 0 1 
3.4 0 0 1 
3.45 0 0 1 
3.5 0 0 1 
3.55 0 0 1 
3.6 0 0 1 
3.65 0 0 1 
3.7 0 0 1 
3.75 0 0 1 
3.8 0 0 1 
3.85 0 0 1 
3.9 0 0 1 
3.95 0 0 1 
4 0 0 1 
4.05 0 0 1 
4.1 0 0 1 
4.15 0 0 1 
4.2 0 0 1 
4.25 0 0 1 
4.3 0 0 1 
4.35 0 0 1 
4.4 0 0 1 
4.45 0 0 1 
4.5 0 0 1 
4.55 0 0 1 
4.6 0 0 1 
4.65 0 0 1 
4.7 0 0 1 
4.75 0 0 1 
4.8 0 0 1 
4.85 0 0 1 
4.9 0 0 1 
4.95 0 0 1 
5 0 0 1 
0 0.05 -0.00645717 0.884695 
0.05 0.05 -0.00436249 0.88169 
0.1 0.05 -0.00217715 0.879936 
0.15 0.05 3.34912e-05 0.87941 
0.2 0.05 0.00221161 0.880093 
0.25 0.05 0.00429339 0.881959 
0.3 0.05 0.00621418 0.884964 
0.35 0.05 0.00791329 0.889047 
0.4 0.05 0.00933693 0.894133 
0.45 0.05 0.0104397 0.90013 
0.5 0.05 0.0111851 0.906927 
0.55 0.05 0.0115458 0.914393 
0.6 0.05 0.0115036 0.922357 
0.65 0.05 0.0110506 0.930603 
0.7 0.05 0.0101899 0.938849 
0.75 0.05 0.00893874 0.946735 
0.8 0.05 0.007331 0.953836 
0.85 0.05 0.00541919 0.959683 
0.9 0.05 0.003275 0.963826 
0.95 0.05 0.000986957 0.965907 
1 0.05 -0.00134498 0.965733 
1.05 0.05 -0.0036172 0.96332 
1.1 0.05 -0.00573107 0.958892 
1.15 0.05 -0.00760039 0.952825 
1.2 0.05 -0.00915635 0.945579 
1.25 0.05 -0.0103494 0.937617 
1.3 0.05 -0.0111487 0.929357 
1.35 0.05 -0.0115393 0.921147 
1.4 0.05 -0.0115201 0.913258 
1.45 0.05 -0.0111013 0.905898 
1.5 0.05 -0.0103029 0.899232 
1.55 0.05 -0.0091545 0.893387 
1.6 0.05 -0.00769516 0.888469 
1.65 0.05 -0.00597335 0.884568 
1.7 0.05 -0.00404654 0.881753 
1.75 0.05 -0.00198005 0.880077 
1.8 0.05 0.00015508 0.879571 
1.85 0.05 0.00228484 0.880247 
1.9 0.05 0.00433544 0.882089 
1.95 0.05 0.00623652 0.885065 
2 0.05 0.00792379 0.889118 
2.05 0.05 0.00934102 0.894175 
2.1 0.05 0.0104411 0.900145 
2.15 0.05 0.0111863 0.906921 
2.2 0.05 0.0115484 0.914367 
2.25 0.05 0.0115088 0.922318 
2.3 0.05 0.0110588 0.930554 
2.35 0.05 0.0102014 0.938793 
2.4 0.05 0.00895355 0.94668 
2.45 0.05 0.00734876 0.953786 
2.5 0.05 0.00543935 0.959645 
2.55 0.05 0.00329682 0.963804 
2.6 0.05 0.00100954 0.965903 
2.65 0.05 -0.0013226 0.96575 
2.7 0.05 -0.003596 0.963357 
2.75 0.05 -0.00571191 0.958945 
2.8 0.05 -0.00758397 0.952891 
2.85 0.05 -0.00914321 0.945653 
2.9 0.05 -0.0103399 0.937695 
2.95 0.05 -0.0111429 0.929437 
3 0.05 -0.0115374 0.921225 
3.05 0.05 -0.0115219 0.913331 
3.1 0.05 -0.0111066 0.905966 
3.15 0.05 -0.0103114 0.899292 
3.2 0.05 -0.00916591 0.893439 
3.25 0.05 -0.00770905 0.888513 
3.3 0.05 -0.00598922 0.884602 
3.35 0.05 -0.00406385 0.881778 
3.4 0.05 -0.00199819 0.880091 
3.45 0.05 0.00013674 0.879576 
3.5 0.05 0.00226692 0.880242 
3.55 0.05 0.00431856 0.882075 
3.6 0.05 0.00622121 0.885041 
3.65 0.05 0.00791053 0.889086 
3.7 0.05 0.00933021 0.894135 
3.75 0.05 0.0104331 0.900099 
3.8 0.05 0.0111813 0.906868 
3.85 0.05 0.0115467 0.91431 
3.9 0.05 0.0115104 0.922257 
3.95 0.05 0.0110638 0.930492 
4 0.05 0.0102098 0.938733 
4.05 0.05 0.00896525 0.946624 
4.1 0.05 0.00736353 0.95374 
4.15 0.05 0.00545682 0.959612 
4.2 0.05 0.00331648 0.96379 
4.25 0.05 0.00103073 0.965912 
4.3 0.05 -0.00130065 0.965785 
4.35 0.05 -0.00357412 0.96342 
4.4 0.05 -0.005691 0.959037 
4.45 0.05 -0.00756498 0.95301 
4.5 0.05 -0.00912721 0.945797 
4.55 0.05 -0.0103283 0.937863 
4.6 0.05 -0.0111375 0.929626 
4.65 0.05 -0.0115411 0.921434 
4.7 0.05 -0.011539 0.913557 
4.75 0.05 -0.0111437 0.906203 
4.8 0.05 -0.0103787 0.899532 
4.85 0.05 -0.00927887 0.893665 
4.9 0.05 -0.007892 0.888697 
4.95 0.05 -0.00627794 0.884695 
5 0.05 -0.00448488 0.88169 
0 0.1 -0.021786 0.770723 
0.05 0.1 -0.0149348 0.764824 
0.1 0.1 -0.0074884 0.76131 
0.15 0.1 0.000184071 0.76024 
0.2 0.1 0.00779782 0.761593 
0.25 0.1 0.0150951 0.765312 
0.3 0.1 0.0218354 0.771306 
0.35 0.1 0.0277993 0.779451 
0.4 0.1 0.0327939 0.789593 
0.45 0.1 0.0366568 0.801548 
0.5 0.1 0.0392581 0.815099 
0.55 0.1 0.0405014 0.829984 
0.6 0.1 0.0403249 0.845876 
0.65 0.1 0.0387039 0.862351 
0.7 0.1 0.0356559 0.878854 
0.75 0.1 0.0312478 0.894674 
0.8 0.1 0.025604 0.908953 
0.85 0.1 0.018912 0.92074 
0.9 0.1 0.0114226 0.929107 
0.95 0.1 0.00344107 0.933315 
1 0.1 -0.00469036 0.932962 
1.05 0.1 -0.0126179 0.928084 
1.1 0.1 -0.0200035 0.919142 
1.15 0.1 -0.0265494 0.906917 
1.2 0.1 -0.0320144 0.89235 
1.25 0.1 -0.0362211 0.876383 
1.3 0.1 -0.0390546 0.859857 
1.35 0.1 -0.0404568 0.843456 
1.4 0.1 -0.0404178 0.827715 
1.45 0.1 -0.0389695 0.81304 
1.5 0.1 -0.0361811 0.799748 
1.55 0.1 -0.0321567 0.788092 
1.6 0.1 -0.0270347 0.778282 
1.65 0.1 -0.0209873 0.770495 
1.7 0.1 -0.0142179 0.764873 
1.75 0.1 -0.00695715 0.761525 
1.8 0.1 0.000544945 0.760515 
1.85 0.1 0.00802815 0.761865 
1.9 0.1 0.0152331 0.765546 
1.95 0.1 0.0219119 0.771488 
2 0.1 0.0278375 0.779576 
2.05 0.1 0.0328109 0.789664 
2.1 0.1 0.0366646 0.80157 
2.15 0.1 0.0392652 0.815078 
2.2 0.1 0.0405134 0.829928 
2.25 0.1 0.0403453 0.845793 
2.3 0.1 0.0387348 0.862249 
2.35 0.1 0.035698 0.878741 
2.4 0.1 0.0313009 0.894562 
2.45 0.1 0.0256671 0.908852 
2.5 0.1 0.0189832 0.920661 
2.55 0.1 0.0114993 0.929061 
2.6 0.1 0.0035203 0.933307 
2.65 0.1 -0.00461194 0.932996 
2.7 0.1 -0.0125435 0.928158 
2.75 0.1 -0.0199362 0.919249 
2.8 0.1 -0.0264916 0.90705 
2.85 0.1 -0.031968 0.8925 
2.9 0.1 -0.0361872 0.876541 
2.95 0.1 -0.0390339 0.860016 
3 0.1 -0.0404494 0.843611 
3.05 0.1 -0.0404235 0.827861 
3.1 0.1 -0.0389876 0.813174 
3.15 0.1 -0.0362107 0.799868 
3.2 0.1 -0.0321966 0.788197 
3.25 0.1 -0.0270834 0.77837 
3.3 0.1 -0.021043 0.770564 
3.35 0.1 -0.0142787 0.764923 
3.4 0.1 -0.0070209 0.761555 
3.45 0.1 0.00048046 0.760525 
3.5 0.1 0.00796514 0.761855 
3.55 0.1 0.0151736 0.765517 
3.6 0.1 0.0218579 0.77144 
3.65 0.1 0.0277908 0.779512 
3.7 0.1 0.0327729 0.789584 
3.75 0.1 0.0366364 0.801476 
3.8 0.1 0.0392477 0.814973 
3.85 0.1 0.0405073 0.829814 
3.9 0.1 0.0403511 0.845672 
3.95 0.1 0.0387525 0.862125 
4 0.1 0.0357276 0.87862 
4.05 0.1 0.031342 0.894449 
4.1 0.1 0.0257187 0.908757 
4.15 0.1 0.0190441 0.920594 
4.2 0.1 0.0115677 0.929031 
4.25 0.1 0.00359383 0.933324 
4.3 0.1 -0.00453586 0.933065 
4.35 0.1 -0.0124678 0.928283 
4.4 0.1 -0.0198638 0.91943 
4.45 0.1 -0.0264259 0.907284 
4.5 0.1 -0.0319126 0.892784 
