x, y, ksi, T
#iter= 940000
0 0 0 1 
0.05 0 0 1 
0.1 0 0 1 
0.15 0 0 1 
0.2 0 0 1 
0.25 0 0 1 
0.3 0 0 1 
0.35 0 0 1 
0.4 0 0 1 
0.45 0 0 1 
0.5 0 0 1 
0.55 0 0 1 
0.6 0 0 1 
0.65 0 0 1 
0.7 0 0 1 
0.75 0 0 1 
0.8 0 0 1 
0.85 0 0 1 
0.9 0 0 1 
0.95 0 0 1 
1 0 0 1 
1.05 0 0 1 
1.1 0 0 1 
1.15 0 0 1 
1.2 0 0 1 
1.25 0 0 1 
1.3 0 0 1 
1.35 0 0 1 
1.4 0 0 1 
1.45 0 0 1 
1.5 0 0 1 
1.55 0 0 1 
1.6 0 0 1 
1.65 0 0 1 
1.7 0 0 1 
1.75 0 0 1 
1.8 0 0 1 
1.85 0 0 1 
1.9 0 0 1 
1.95 0 0 1 
2 0 0 1 
2.05 0 0 1 
2.1 0 0 1 
2.15 0 0 1 
2.2 0 0 1 
2.25 0 0 1 
2.3 0 0 1 
2.35 0 0 1 
2.4 0 0 1 
2.45 0 0 1 
2.5 0 0 1 
2.55 0 0 1 
2.6 0 0 1 
2.65 0 0 1 
2.7 0 0 1 
2.75 0 0 1 
2.8 0 0 1 
2.85 0 0 1 
2.9 0 0 1 
2.95 0 0 1 
3 0 0 1 
3.05 0 0 1 
3.1 0 0 1 
3.15 0 0 1 
3.2 0 0 1 
3.25 0 0 1 
3.3 0 0 1 
3.35 0 0 1 
3.4 0 0 1 
3.45 0 0 1 
3.5 0 0 1 
3.55 0 0 1 
3.6 0 0 1 
3.65 0 0 1 
3.7 0 0 1 
3.75 0 0 1 
3.8 0 0 1 
3.85 0 0 1 
3.9 0 0 1 
3.95 0 0 1 
4 0 0 1 
4.05 0 0 1 
4.1 0 0 1 
4.15 0 0 1 
4.2 0 0 1 
4.25 0 0 1 
4.3 0 0 1 
4.35 0 0 1 
4.4 0 0 1 
4.45 0 0 1 
4.5 0 0 1 
4.55 0 0 1 
4.6 0 0 1 
4.65 0 0 1 
4.7 0 0 1 
4.75 0 0 1 
4.8 0 0 1 
4.85 0 0 1 
4.9 0 0 1 
4.95 0 0 1 
5 0 0 1 
0 0.05 -0.00721514 0.886428 
0.05 0.05 -0.00518284 0.882936 
0.1 0.05 -0.00305182 0.88068 
0.15 0.05 -0.000869728 0.879636 
0.2 0.05 0.00131153 0.879794 
0.25 0.05 0.00342919 0.881136 
0.3 0.05 0.00541737 0.88363 
0.35 0.05 0.00721274 0.887225 
0.4 0.05 0.00875801 0.891853 
0.45 0.05 0.0100039 0.897432 
0.5 0.05 0.0109097 0.903861 
0.55 0.05 0.0114442 0.911019 
0.6 0.05 0.0115849 0.918758 
0.65 0.05 0.0113188 0.926885 
0.7 0.05 0.0106437 0.935151 
0.75 0.05 0.0095698 0.943235 
0.8 0.05 0.00812263 0.950743 
0.85 0.05 0.0063455 0.957221 
0.9 0.05 0.00430091 0.962203 
0.95 0.05 0.00206961 0.965278 
1 0.05 -0.000253348 0.96617 
1.05 0.05 -0.00256541 0.964793 
1.1 0.05 -0.00476493 0.961277 
1.15 0.05 -0.00675941 0.955933 
1.2 0.05 -0.00847169 0.94919 
1.25 0.05 -0.00984334 0.941516 
1.3 0.05 -0.010835 0.933355 
1.35 0.05 -0.0114245 0.925088 
1.4 0.05 -0.0116047 0.917018 
1.45 0.05 -0.0113802 0.909382 
1.5 0.05 -0.0107663 0.902362 
1.55 0.05 -0.00978772 0.896101 
1.6 0.05 -0.00847847 0.890714 
1.65 0.05 -0.00688205 0.886299 
1.7 0.05 -0.00505119 0.882932 
1.75 0.05 -0.00304716 0.880678 
1.8 0.05 -0.000938122 0.879578 
1.85 0.05 0.00120329 0.879653 
1.9 0.05 0.00330301 0.880904 
1.95 0.05 0.00528874 0.883305 
2 0.05 0.00709299 0.886812 
2.05 0.05 0.00865535 0.891361 
2.1 0.05 0.00992407 0.896871 
2.15 0.05 0.0108567 0.903243 
2.2 0.05 0.0114203 0.910359 
2.25 0.05 0.0115911 0.91807 
2.3 0.05 0.0113552 0.926188 
2.35 0.05 0.0107092 0.934466 
2.4 0.05 0.00966249 0.942588 
2.45 0.05 0.00823934 0.950163 
2.5 0.05 0.00648195 0.956739 
2.55 0.05 0.00445174 0.961847 
2.6 0.05 0.0022286 0.96507 
2.65 0.05 -9.28312e-05 0.966118 
2.7 0.05 -0.00240989 0.964893 
2.75 0.05 -0.00462021 0.961508 
2.8 0.05 -0.00663009 0.956268 
2.85 0.05 -0.00836091 0.949597 
2.9 0.05 -0.00975269 0.941963 
2.95 0.05 -0.0107647 0.933817 
3 0.05 -0.0113737 0.925543 
3.05 0.05 -0.0115716 0.917453 
3.1 0.05 -0.0113627 0.90979 
3.15 0.05 -0.0107619 0.902738 
3.2 0.05 -0.00979381 0.896443 
3.25 0.05 -0.00849259 0.891024 
3.3 0.05 -0.00690185 0.886579 
3.35 0.05 -0.00507457 0.883186 
3.4 0.05 -0.0030723 0.880909 
3.45 0.05 -0.000963582 0.879792 
3.5 0.05 0.00117854 0.879855 
3.55 0.05 0.00327952 0.881098 
3.6 0.05 0.00526659 0.883497 
3.65 0.05 0.00707174 0.887008 
3.7 0.05 0.0086341 0.891566 
3.75 0.05 0.00990148 0.897089 
3.8 0.05 0.0108311 0.903477 
3.85 0.05 0.0113897 0.91061 
3.9 0.05 0.0115536 0.918337 
3.95 0.05 0.0113089 0.926466 
4 0.05 0.0106526 0.934747 
4.05 0.05 0.00959467 0.942858 
4.1 0.05 0.00816029 0.950405 
4.15 0.05 0.00639274 0.956933 
4.2 0.05 0.00435458 0.961973 
4.25 0.05 0.00212683 0.965111 
4.3 0.05 -0.000195033 0.966064 
4.35 0.05 -0.00250781 0.964745 
4.4 0.05 -0.00470909 0.961277 
4.45 0.05 -0.00670552 0.955971 
4.5 0.05 -0.00841922 0.949255 
4.55 0.05 -0.00979127 0.941601 
4.6 0.05 -0.0107823 0.933454 
4.65 0.05 -0.0113707 0.925198 
4.7 0.05 -0.0115507 0.917142 
4.75 0.05 -0.0113296 0.909522 
4.8 0.05 -0.0107268 0.902519 
4.85 0.05 -0.00977375 0.896271 
4.9 0.05 -0.00851576 0.890883 
4.95 0.05 -0.00701401 0.886428 
5 0.05 -0.00532962 0.882936 
0 0.1 -0.0243685 0.774174 
0.05 0.1 -0.0178037 0.767311 
0.1 0.1 -0.0105597 0.762794 
0.15 0.1 -0.00298672 0.760688 
0.2 0.1 0.0046403 0.76099 
0.25 0.1 0.0120655 0.763663 
0.3 0.1 0.0190442 0.768638 
0.35 0.1 0.0253481 0.775811 
0.4 0.1 0.0307722 0.785042 
0.45 0.1 0.0351406 0.796166 
0.5 0.1 0.0383087 0.808982 
0.55 0.1 0.0401651 0.823253 
0.6 0.1 0.0406321 0.838689 
0.65 0.1 0.0396671 0.854915 
0.7 0.1 0.0372671 0.871445 
0.75 0.1 0.0334745 0.887645 
0.8 0.1 0.0283851 0.902725 
0.85 0.1 0.0221556 0.915768 
0.9 0.1 0.0150065 0.925821 
0.95 0.1 0.0072178 0.932038 
1 0.1 -0.000884065 0.933842 
1.05 0.1 -0.00894873 0.931057 
1.1 0.1 -0.0166287 0.923952 
1.15 0.1 -0.0236058 0.913173 
1.2 0.1 -0.0296117 0.899603 
1.25 0.1 -0.0344393 0.884198 
1.3 0.1 -0.0379452 0.867853 
1.35 0.1 -0.0400456 0.851326 
1.4 0.1 -0.0407083 0.835217 
1.45 0.1 -0.0399456 0.819988 
1.5 0.1 -0.0378084 0.805993 
1.55 0.1 -0.0343829 0.793509 
1.6 0.1 -0.0297899 0.782766 
1.65 0.1 -0.0241836 0.773954 
1.7 0.1 -0.0177511 0.767234 
1.75 0.1 -0.0107091 0.762731 
1.8 0.1 -0.00329788 0.760533 
1.85 0.1 0.00422713 0.760684 
1.9 0.1 0.0116055 0.763182 
1.95 0.1 0.0185829 0.767977 
2 0.1 0.0249213 0.774978 
2.05 0.1 0.0304072 0.784055 
2.1 0.1 0.0348569 0.795044 
2.15 0.1 0.0381197 0.807749 
2.2 0.1 0.0400789 0.821936 
2.25 0.1 0.0406523 0.837317 
2.3 0.1 0.0397936 0.853524 
2.35 0.1 0.0374961 0.870076 
2.4 0.1 0.0337984 0.88635 
2.45 0.1 0.0287928 0.901562 
2.5 0.1 0.0226321 0.914801 
2.55 0.1 0.015533 0.925108 
2.6 0.1 0.00777307 0.931622 
2.65 0.1 -0.000322701 0.933742 
2.7 0.1 -0.00840343 0.931262 
2.75 0.1 -0.0161193 0.924423 
2.8 0.1 -0.0231481 0.913851 
2.85 0.1 -0.0292168 0.900422 
2.9 0.1 -0.0341131 0.885094 
2.95 0.1 -0.0376891 0.868774 
3 0.1 -0.039857 0.852232 
3.05 0.1 -0.0405819 0.836082 
3.1 0.1 -0.0398742 0.820796 
3.15 0.1 -0.0377838 0.806735 
3.2 0.1 -0.0343964 0.794185 
3.25 0.1 -0.0298329 0.783377 
3.3 0.1 -0.024248 0.774505 
3.35 0.1 -0.0178297 0.767732 
3.4 0.1 -0.0107955 0.763185 
3.45 0.1 -0.00338697 0.760951 
3.5 0.1 0.00413888 0.761078 
3.55 0.1 0.0115201 0.763561 
3.6 0.1 0.0185006 0.768353 
3.65 0.1 0.0248407 0.775362 
3.7 0.1 0.0303252 0.784456 
3.75 0.1 0.0347691 0.795471 
3.8 0.1 0.0380204 0.808209 
3.85 0.1 0.0399617 0.822431 
3.9 0.1 0.0405106 0.837845 
3.95 0.1 0.0396215 0.854077 
4 0.1 0.0372886 0.870637 
4.05 0.1 0.0335531 0.886892 
4.1 0.1 0.02851 0.90205 
4.15 0.1 0.0223156 0.915193 
4.2 0.1 0.0151907 0.925363 
