x, y, ksi, T
#iter= 580000
0 0 0 1 
0.05 0 0 1 
0.1 0 0 1 
0.15 0 0 1 
0.2 0 0 1 
0.25 0 0 1 
0.3 0 0 1 
0.35 0 0 1 
0.4 0 0 1 
0.45 0 0 1 
0.5 0 0 1 
0.55 0 0 1 
0.6 0 0 1 
0.65 0 0 1 
0.7 0 0 1 
0.75 0 0 1 
0.8 0 0 1 
0.85 0 0 1 
0.9 0 0 1 
0.95 0 0 1 
1 0 0 1 
1.05 0 0 1 
1.1 0 0 1 
1.15 0 0 1 
1.2 0 0 1 
1.25 0 0 1 
1.3 0 0 1 
1.35 0 0 1 
1.4 0 0 1 
1.45 0 0 1 
1.5 0 0 1 
1.55 0 0 1 
1.6 0 0 1 
1.65 0 0 1 
1.7 0 0 1 
1.75 0 0 1 
1.8 0 0 1 
1.85 0 0 1 
1.9 0 0 1 
1.95 0 0 1 
2 0 0 1 
2.05 0 0 1 
2.1 0 0 1 
2.15 0 0 1 
2.2 0 0 1 
2.25 0 0 1 
2.3 0 0 1 
2.35 0 0 1 
2.4 0 0 1 
2.45 0 0 1 
2.5 0 0 1 
2.55 0 0 1 
2.6 0 0 1 
2.65 0 0 1 
2.7 0 0 1 
2.75 0 0 1 
2.8 0 0 1 
2.85 0 0 1 
2.9 0 0 1 
2.95 0 0 1 
3 0 0 1 
3.05 0 0 1 
3.1 0 0 1 
3.15 0 0 1 
3.2 0 0 1 
3.25 0 0 1 
3.3 0 0 1 
3.35 0 0 1 
3.4 0 0 1 
3.45 0 0 1 
3.5 0 0 1 
3.55 0 0 1 
3.6 0 0 1 
3.65 0 0 1 
3.7 0 0 1 
3.75 0 0 1 
3.8 0 0 1 
3.85 0 0 1 
3.9 0 0 1 
3.95 0 0 1 
4 0 0 1 
4.05 0 0 1 
4.1 0 0 1 
4.15 0 0 1 
4.2 0 0 1 
4.25 0 0 1 
4.3 0 0 1 
4.35 0 0 1 
4.4 0 0 1 
4.45 0 0 1 
4.5 0 0 1 
4.55 0 0 1 
4.6 0 0 1 
4.65 0 0 1 
4.7 0 0 1 
4.75 0 0 1 
4.8 0 0 1 
4.85 0 0 1 
4.9 0 0 1 
4.95 0 0 1 
5 0 0 1 
0 0.05 -0.00628557 0.887609 
0.05 0.05 -0.00429465 0.884588 
0.1 0.05 -0.00221622 0.882789 
0.15 0.05 -0.00010936 0.882193 
0.2 0.05 0.00197151 0.882786 
0.25 0.05 0.00396537 0.884543 
0.3 0.05 0.00580998 0.887423 
0.35 0.05 0.00744663 0.891368 
0.4 0.05 0.00882296 0.8963 
0.45 0.05 0.00989455 0.902129 
0.5 0.05 0.0106257 0.908742 
0.55 0.05 0.0109897 0.916004 
0.6 0.05 0.0109691 0.923744 
0.65 0.05 0.0105563 0.931747 
0.7 0.05 0.0097551 0.939738 
0.75 0.05 0.0085824 0.947373 
0.8 0.05 0.00707065 0.95425 
0.85 0.05 0.00526947 0.959931 
0.9 0.05 0.00324588 0.963998 
0.95 0.05 0.00108218 0.966114 
1 0.05 -0.0011288 0.966093 
1.05 0.05 -0.00329051 0.963936 
1.1 0.05 -0.00531028 0.959835 
1.15 0.05 -0.00710611 0.954127 
1.2 0.05 -0.00861137 0.947235 
1.25 0.05 -0.00977686 0.939594 
1.3 0.05 -0.0105706 0.931607 
1.35 0.05 -0.010976 0.923616 
1.4 0.05 -0.0109899 0.915894 
1.45 0.05 -0.0106204 0.908657 
1.5 0.05 -0.00988552 0.902073 
1.55 0.05 -0.00881302 0.896279 
1.6 0.05 -0.00743981 0.891385 
1.65 0.05 -0.00581201 0.887482 
1.7 0.05 -0.00398432 0.884642 
1.75 0.05 -0.00201891 0.882919 
1.8 0.05 1.65427e-05 0.882348 
1.85 0.05 0.00205144 0.882937 
1.9 0.05 0.00401519 0.884677 
1.95 0.05 0.0058402 0.887534 
2 0.05 0.00746442 0.891453 
2.05 0.05 0.00883325 0.896362 
2.1 0.05 0.00990076 0.902169 
2.15 0.05 0.0106301 0.908763 
2.2 0.05 0.0109939 0.916009 
2.25 0.05 0.010974 0.923737 
2.3 0.05 0.0105626 0.931731 
2.35 0.05 0.00976307 0.939715 
2.4 0.05 0.00859215 0.947348 
2.45 0.05 0.00708208 0.954226 
2.5 0.05 0.0052823 0.959914 
2.55 0.05 0.0032597 0.963989 
2.6 0.05 0.00109645 0.966116 
2.65 0.05 -0.00111467 0.966107 
2.7 0.05 -0.00327714 0.963963 
2.75 0.05 -0.00529824 0.959873 
2.8 0.05 -0.0070959 0.954174 
2.85 0.05 -0.00860339 0.947287 
2.9 0.05 -0.00977141 0.93965 
2.95 0.05 -0.0105679 0.931664 
3 0.05 -0.0109761 0.923671 
3.05 0.05 -0.0109928 0.915946 
3.1 0.05 -0.0106261 0.908705 
3.15 0.05 -0.00989385 0.902116 
3.2 0.05 -0.00882377 0.896316 
3.25 0.05 -0.00745271 0.891414 
3.3 0.05 -0.00582667 0.887503 
3.35 0.05 -0.00400029 0.884655 
3.4 0.05 -0.00203568 0.882923 
3.45 0.05 -4.73086e-07 0.882342 
3.5 0.05 0.00203476 0.882922 
3.55 0.05 0.00399943 0.884653 
3.6 0.05 0.00582592 0.8875 
3.65 0.05 0.00745213 0.891411 
3.7 0.05 0.00882342 0.896311 
3.75 0.05 0.00989378 0.90211 
3.8 0.05 0.0106264 0.908698 
3.85 0.05 0.0109936 0.915938 
3.9 0.05 0.0109774 0.923662 
3.95 0.05 0.0105698 0.931654 
4 0.05 0.00977417 0.93964 
4.05 0.05 0.00860704 0.947279 
4.1 0.05 0.00710051 0.954169 
4.15 0.05 0.00530385 0.959872 
4.2 0.05 0.00328374 0.96397 
4.25 0.05 0.00112219 0.966124 
4.3 0.05 -0.00108818 0.966146 
4.35 0.05 -0.00325093 0.964034 
4.4 0.05 -0.00527341 0.959975 
4.45 0.05 -0.00707361 0.954307 
4.5 0.05 -0.0085849 0.947448 
4.55 0.05 -0.00975823 0.939835 
4.6 0.05 -0.010562 0.931872 
4.65 0.05 -0.0109804 0.923898 
4.7 0.05 -0.0110115 0.916189 
4.75 0.05 -0.0106654 0.908958 
4.8 0.05 -0.00996337 0.902369 
4.85 0.05 -0.00893806 0.896554 
4.9 0.05 -0.00763471 0.89161 
4.95 0.05 -0.00611086 0.887609 
5 0.05 -0.00441545 0.884588 
0 0.1 -0.0212162 0.77641 
0.05 0.1 -0.0147168 0.770467 
0.1 0.1 -0.00763576 0.76686 
0.15 0.1 -0.000322233 0.76565 
0.2 0.1 0.00695282 0.766824 
0.25 0.1 0.0139428 0.77033 
0.3 0.1 0.0204166 0.77608 
0.35 0.1 0.026162 0.783954 
0.4 0.1 0.0309916 0.7938 
0.45 0.1 0.0347467 0.805431 
0.5 0.1 0.0373005 0.818626 
0.55 0.1 0.0385588 0.833118 
0.6 0.1 0.0384616 0.848576 
0.65 0.1 0.0369859 0.864576 
0.7 0.1 0.0341496 0.880575 
0.75 0.1 0.0300179 0.895894 
0.8 0.1 0.0247097 0.909723 
0.85 0.1 0.0184019 0.921173 
0.9 0.1 0.0113291 0.929383 
0.95 0.1 0.00377586 0.93366 
1 0.1 -0.0039393 0.933616 
1.05 0.1 -0.0114858 0.929257 
1.1 0.1 -0.0185456 0.920977 
1.15 0.1 -0.0248351 0.909475 
1.2 0.1 -0.030121 0.895616 
1.25 0.1 -0.0342278 0.880285 
1.3 0.1 -0.0370382 0.864292 
1.35 0.1 -0.0384884 0.848315 
1.4 0.1 -0.0385623 0.832894 
1.45 0.1 -0.0372847 0.818449 
1.5 0.1 -0.034718 0.805311 
1.55 0.1 -0.0309593 0.793747 
