x, y, ksi, T
#iter= 1320000
0 0 0 1 
0.05 0 0 1 
0.1 0 0 1 
0.15 0 0 1 
0.2 0 0 1 
0.25 0 0 1 
0.3 0 0 1 
0.35 0 0 1 
0.4 0 0 1 
0.45 0 0 1 
0.5 0 0 1 
0.55 0 0 1 
0.6 0 0 1 
0.65 0 0 1 
0.7 0 0 1 
0.75 0 0 1 
0.8 0 0 1 
0.85 0 0 1 
0.9 0 0 1 
0.95 0 0 1 
1 0 0 1 
1.05 0 0 1 
1.1 0 0 1 
1.15 0 0 1 
1.2 0 0 1 
1.25 0 0 1 
1.3 0 0 1 
1.35 0 0 1 
1.4 0 0 1 
1.45 0 0 1 
1.5 0 0 1 
1.55 0 0 1 
1.6 0 0 1 
1.65 0 0 1 
1.7 0 0 1 
1.75 0 0 1 
1.8 0 0 1 
1.85 0 0 1 
1.9 0 0 1 
1.95 0 0 1 
2 0 0 1 
2.05 0 0 1 
2.1 0 0 1 
2.15 0 0 1 
2.2 0 0 1 
2.25 0 0 1 
2.3 0 0 1 
2.35 0 0 1 
2.4 0 0 1 
2.45 0 0 1 
2.5 0 0 1 
2.55 0 0 1 
2.6 0 0 1 
2.65 0 0 1 
2.7 0 0 1 
2.75 0 0 1 
2.8 0 0 1 
2.85 0 0 1 
2.9 0 0 1 
2.95 0 0 1 
3 0 0 1 
3.05 0 0 1 
3.1 0 0 1 
3.15 0 0 1 
3.2 0 0 1 
3.25 0 0 1 
3.3 0 0 1 
3.35 0 0 1 
3.4 0 0 1 
3.45 0 0 1 
3.5 0 0 1 
3.55 0 0 1 
3.6 0 0 1 
3.65 0 0 1 
3.7 0 0 1 
3.75 0 0 1 
3.8 0 0 1 
3.85 0 0 1 
3.9 0 0 1 
3.95 0 0 1 
4 0 0 1 
4.05 0 0 1 
4.1 0 0 1 
4.15 0 0 1 
4.2 0 0 1 
4.25 0 0 1 
4.3 0 0 1 
4.35 0 0 1 
4.4 0 0 1 
4.45 0 0 1 
4.5 0 0 1 
4.55 0 0 1 
4.6 0 0 1 
4.65 0 0 1 
4.7 0 0 1 
4.75 0 0 1 
4.8 0 0 1 
4.85 0 0 1 
4.9 0 0 1 
4.95 0 0 1 
5 0 0 1 
0 0.05 -0.00652041 0.884826 
0.05 0.05 -0.00443028 0.881782 
0.1 0.05 -0.00224881 0.879987 
0.15 0.05 -3.99395e-05 0.879418 
0.2 0.05 0.00213898 0.880059 
0.25 0.05 0.0042242 0.881883 
0.3 0.05 0.00615096 0.884847 
0.35 0.05 0.00785834 0.88889 
0.4 0.05 0.00929225 0.89394 
0.45 0.05 0.010407 0.899903 
0.5 0.05 0.0111657 0.906671 
0.55 0.05 0.0115407 0.914113 
0.6 0.05 0.0115136 0.92206 
0.65 0.05 0.0110758 0.930299 
0.7 0.05 0.0102302 0.938549 
0.75 0.05 0.00899332 0.946455 
0.8 0.05 0.00739832 0.953593 
0.85 0.05 0.00549697 0.959496 
0.9 0.05 0.00336022 0.96371 
0.95 0.05 0.00107601 0.965874 
1 0.05 -0.00125606 0.965788 
1.05 0.05 -0.0035324 0.963459 
1.1 0.05 -0.00565405 0.959102 
1.15 0.05 -0.00753424 0.953091 
1.2 0.05 -0.00910349 0.945881 
1.25 0.05 -0.0103115 0.937939 
1.3 0.05 -0.0111267 0.929685 
1.35 0.05 -0.0115337 0.921467 
1.4 0.05 -0.0115309 0.913561 
1.45 0.05 -0.0111279 0.906178 
1.5 0.05 -0.0103444 0.899481 
1.55 0.05 -0.00920963 0.893601 
1.6 0.05 -0.0077622 0.888644 
1.65 0.05 -0.00605018 0.884699 
1.7 0.05 -0.00413066 0.881838 
1.75 0.05 -0.00206863 0.880114 
1.8 0.05 6.50705e-05 0.87956 
1.85 0.05 0.00219652 0.880186 
1.9 0.05 0.00425187 0.88198 
1.95 0.05 0.00616057 0.884909 
2 0.05 0.00785805 0.888917 
2.05 0.05 0.00928773 0.893933 
2.1 0.05 0.0104021 0.899867 
2.15 0.05 0.011163 0.90661 
2.2 0.05 0.011542 0.914031 
2.25 0.05 0.0115198 0.921964 
2.3 0.05 0.0110875 0.930193 
2.35 0.05 0.0102474 0.93844 
2.4 0.05 0.00901578 0.94635 
2.45 0.05 0.00742546 0.9535 
2.5 0.05 0.00552787 0.959422 
2.55 0.05 0.0033937 0.963664 
2.6 0.05 0.00111068 0.965858 
2.65 0.05 -0.00122167 0.965804 
2.7 0.05 -0.00349972 0.963505 
2.75 0.05 -0.00562434 0.959175 
2.8 0.05 -0.00750851 0.953183 
2.85 0.05 -0.00908243 0.945987 
2.9 0.05 -0.0102955 0.938051 
2.95 0.05 -0.0111159 0.929798 
3 0.05 -0.0115281 0.921577 
3.05 0.05 -0.01153 0.913665 
3.1 0.05 -0.0111315 0.906274 
3.15 0.05 -0.010352 0.899568 
3.2 0.05 -0.00922074 0.893677 
3.25 0.05 -0.00777619 0.88871 
3.3 0.05 -0.0060664 0.884755 
3.35 0.05 -0.00414844 0.881883 
3.4 0.05 -0.00208728 0.880148 
3.45 0.05 4.62383e-05 0.879583 
3.5 0.05 0.00217814 0.880199 
3.55 0.05 0.00423452 0.881984 
3.6 0.05 0.00614474 0.884905 
3.65 0.05 0.00784412 0.888906 
3.7 0.05 0.00927596 0.893916 
3.75 0.05 0.0103926 0.899845 
3.8 0.05 0.011156 0.906584 
3.85 0.05 0.0115374 0.914002 
3.9 0.05 0.0115175 0.921933 
3.95 0.05 0.0110874 0.930162 
4 0.05 0.0102495 0.938409 
4.05 0.05 0.00901985 0.946322 
4.1 0.05 0.00743135 0.953477 
4.15 0.05 0.0055354 0.959407 
4.2 0.05 0.00340264 0.963658 
4.25 0.05 0.00112077 0.965866 
4.3 0.05 -0.00121073 0.965827 
4.35 0.05 -0.00348827 0.963545 
4.4 0.05 -0.00561278 0.959234 
4.45 0.05 -0.00749734 0.953262 
4.5 0.05 -0.00907235 0.946085 
4.55 0.05 -0.0102876 0.93817 
4.6 0.05 -0.0111118 0.929937 
4.65 0.05 -0.0115304 0.921737 
4.7 0.05 -0.0115431 0.913844 
4.75 0.05 -0.0111618 0.906467 
4.8 0.05 -0.0104097 0.899768 
4.85 0.05 -0.00932147 0.893869 
4.9 0.05 -0.00794471 0.888867 
4.95 0.05 -0.00633936 0.884826 
5 0.05 -0.00455467 0.881782 
0 0.1 -0.0220015 0.770986 
0.05 0.1 -0.0151718 0.765008 
0.1 0.1 -0.00774 0.761412 
0.15 0.1 -7.36909e-05 0.760257 
0.2 0.1 0.00754306 0.761525 
0.25 0.1 0.0148526 0.765159 
0.3 0.1 0.021614 0.771071 
0.35 0.1 0.0276072 0.779138 
0.4 0.1 0.032638 0.789207 
0.45 0.1 0.0365431 0.801095 
0.5 0.1 0.0391915 0.814588 
0.55 0.1 0.0404854 0.829426 
0.6 0.1 0.0403618 0.845284 
0.65 0.1 0.0387944 0.861743 
0.7 0.1 0.0357989 0.878253 
0.75 0.1 0.0314402 0.894111 
0.8 0.1 0.0258403 0.908463 
0.85 0.1 0.0191842 0.92036 
0.9 0.1 0.0117202 0.928873 
0.95 0.1 0.00375164 0.933249 
1 0.1 -0.00438036 0.933073 
